target_id	length	eff_length	est_counts	tpm
XM_003393314.4	714	449.373	180	21.0976
XM_003393315.4	8109	7844.24	757.534	5.0865
XM_003393321.4	2576	2311.24	971.788	22.1459
XM_003393322.4	1899	1634.24	217.919	7.02337
XM_003393323.4	1604	1339.24	3929	154.522
XM_003393324.4	756	491.373	1396	149.638
XM_003393325.4	4260	3995.24	72.9383	0.961568
XM_003393326.4	4572	4307.24	0	0
XM_003393329.4	2547	2282.24	8438.5	194.747
XM_003393331.4	2776	2511.24	32950.8	691.107
XM_003393334.4	4688	4423.24	4269.47	50.8395
XM_003393335.4	3628	3363.24	107.743	1.68732
XM_003393336.4	3522	3257.24	479.888	7.75992
XM_003393337.4	1451	1186.24	290	12.8763
XM_003393340.4	2172	1907.24	791	21.8443
XM_003393343.4	3478	3213.24	2411	39.5204
XM_003393344.4	2074	1809.24	1078.85	31.4074
XM_003393345.4	1481	1216.24	102.599	4.44313
XM_003393346.4	5054	4789.24	2	0.0219953
XM_003393347.4	17302	17037.2	79.0005	0.244229
XM_003393348.4	3805	3540.24	320.081	4.76206
XM_003393349.4	1959	1694.24	26.1532	0.81305
XM_003393353.4	945	680.314	428	33.1361
XM_003393355.4	7318	7053.24	981.237	7.32745
XM_003393358.4	1778	1513.24	319.804	11.1312
XM_003393359.4	1348	1083.24	553	26.8885
XM_003393360.4	4932	4667.24	0	0
XM_003393361.4	3184	2919.24	817.256	14.7454
XM_003393366.4	1098	833.242	31.9337	2.01858
XM_003393367.4	9349	9084.24	561.413	3.25508
XM_003393369.3	7177	6912.24	42	0.320035
XM_003393371.3	5009	4744.24	29	0.321958
XM_003393372.3	2502	2237.24	9	0.211883
XM_003393373.3	4376	4111.24	8	0.102491
XM_003393375.4	1224	959.242	9.44409	0.518561
XM_003393377.4	3819	3554.24	0	0
XM_003393379.4	8672	8407.24	627.557	3.93158
XM_003393380.4	1532	1267.24	817	33.9571
XM_003393385.4	1473	1208.24	32	1.39497
XM_003393390.4	4430	4165.24	139.022	1.75796
XM_003393395.4	3020	2755.24	873.422	16.6967
XM_003393396.4	2039	1774.24	502.63	14.9212
XM_003393398.4	2816	2551.24	1000.93	20.6643
XM_003393399.4	1477	1212.24	864.925	37.58
XM_003393400.4	2766	2501.24	452.735	9.53358
XM_003393402.4	7599	7334.24	43.1954	0.310205
XM_003393403.4	2031	1766.24	605.766	18.0643
XM_003393404.4	1761	1496.24	1916	67.4468
XM_003393405.4	1742	1477.24	715.477	25.5101
XM_003393407.4	1787	1522.24	513	17.7501
XM_003393409.4	3590	3325.24	607.165	9.61725
XM_003393413.4	751	486.373	65	7.03901
XM_003393414.4	1880	1615.24	7278.47	237.339
XM_003393421.4	5478	5213.24	34.0811	0.344329
XM_003393422.3	3131	2866.24	7	0.128633
XM_003393423.4	3340	3075.24	1311.34	22.4598
XM_003393424.4	2375	2110.24	167.063	4.16981
XM_003393426.4	2456	2191.24	207	4.97562
XM_003393429.4	2649	2384.24	7.00938	0.154845
XM_003393434.4	3605	3340.24	1770.19	27.9132
XM_003393436.4	1276	1011.24	1202.26	62.6198
XM_003393438.4	1786	1521.24	454	15.719
XM_003393439.4	3155	2890.24	1326	24.1644
XM_003393441.4	7673	7408.24	424	3.01452
XM_003393443.3	1582	1317.24	940.235	37.5957
XM_003393445.4	873	608.314	4616	399.674
XM_003393447.4	1206	941.242	471	26.3565
XM_003393448.4	587	322.56	529	86.3798
XM_003393451.4	8558	8293.24	456	2.89606
XM_003393454.4	3492	3227.24	27.1525	0.443145
XM_003393457.3	4306	4041.24	213.493	2.78251
XM_003393470.4	6011	5746.24	2067	18.9463
XM_003393471.4	966	701.314	104	7.81067
XM_003393476.4	3283	3018.24	690	12.041
XM_003393478.4	3130	2865.24	3221.48	59.219
XM_003393483.4	1631	1366.24	0	0
XM_003393484.4	1004	739.242	147	10.4737
XM_003393486.4	2394	2129.24	0	0
XM_003393487.4	1020	755.242	221631	15456.5
XM_003393488.4	1751	1486.24	572	20.2709
XM_003393489.4	2238	1973.24	407.974	10.8898
XM_003393490.4	2033	1768.24	136.807	4.07507
XM_003393491.4	1239	974.242	862	46.6024
XM_003393492.4	1946	1681.24	836	26.1905
XM_003393493.4	1010	745.242	569	40.2145
XM_003393494.4	1884	1619.24	385.753	12.5477
XM_003393495.4	1849	1584.24	1663.27	55.2979
XM_003393497.4	1222	957.242	1173	64.5422
XM_003393502.4	1420	1155.24	668.034	30.4574
XM_003393503.4	2630	2365.24	164.253	3.65767
XM_003393504.4	773	508.373	112	11.6039
XM_003393508.4	5867	5602.24	525.269	4.93841
XM_003393509.4	2700	2435.24	365.173	7.89813
XM_003393510.4	2141	1876.24	2341.51	65.7316
XM_003393511.4	8241	7976.24	34.3981	0.227145
XM_003393512.4	1077	812.242	232	15.0442
XM_003393514.3	4692	4427.24	8725	103.801
XM_003393516.4	775	510.373	395.15	40.7795
XM_003393521.4	9922	9657.24	210.146	1.14613
XM_003393526.3	1012	747.242	267	18.8199
XM_003393527.4	16203	15938.2	1485.05	4.90759
XM_003393528.4	5512	5247.24	0	0
XM_003393533.4	806	541.373	501	48.7426
XM_003393534.3	780	515.373	232.218	23.7324
XM_003393535.4	565	300.56	361.608	63.3685
XM_003393536.4	8076	7811.24	0	0
XM_003393538.4	2338	2073.24	440.957	11.2025
XM_003393539.4	1379	1114.24	1169.04	55.2611
XM_003393540.4	2933	2668.24	802.611	15.8434
XM_003393541.4	1992	1727.24	2904	88.5546
XM_003393545.4	3191	2926.24	495	8.90969
XM_003393546.3	1826	1561.24	1021	34.4448
XM_003393551.4	15378	15113.2	2619.78	9.13009
XM_003393553.4	3083	2818.24	1389.14	25.9618
XM_003393557.4	6476	6211.24	79	0.66991
XM_003393558.4	2467	2202.24	9419.21	225.277
XM_003393559.4	4793	4528.24	790.211	9.19139
XM_003393560.4	1121	856.242	307.15	18.8939
XM_003393561.4	3175	2910.24	209.319	3.78833
XM_003393562.4	6109	5844.24	1492.26	13.4488
XM_003393564.4	1113	848.242	436	27.0729
XM_003393566.4	2034	1769.24	706	21.0177
XM_003393567.4	3985	3720.24	220.84	3.12661
XM_003393569.4	1515	1250.24	194	8.17288
XM_003393570.4	4580	4315.24	458	5.59021
XM_003393571.4	2096	1831.24	494	14.2085
XM_003393573.4	2067	1802.24	137.475	4.01769
XM_003393575.3	1017	752.242	6405	448.466
XM_003393579.4	6457	6192.24	1899.76	16.1592
XM_003393580.4	2434	2169.24	214.632	5.21139
XM_003393582.4	2598	2333.24	1343.92	30.3377
XM_003393583.4	2879	2614.24	532.044	10.7194
XM_003393584.3	2213	1948.24	443	11.9765
XM_003393585.4	5140	4875.24	44.1149	0.476603
XM_003393586.4	1006	741.242	235.258	16.7168
XM_003393587.4	1165	900.242	16.7419	0.97952
XM_003393589.3	708	443.373	9254	1099.33
XM_003393590.4	2767	2502.24	1431	30.1216
XM_003393591.4	912	647.314	739	60.1308
XM_003393592.4	1700	1435.24	535.527	19.6528
XM_003393593.4	8987	8722.24	18.9994	0.114731
XM_003393594.4	3469	3204.24	876	14.3995
XM_003393595.4	1720	1455.24	0	0
XM_003393597.4	2846	2581.24	5278	107.698
XM_003393599.4	2024	1759.24	24.7717	0.741649
XM_003393600.4	1664	1399.24	477	17.9553
XM_003393602.4	4243	3978.24	1192.63	15.79
XM_003393603.4	4901	4636.24	237.264	2.69546
XM_003393605.4	2009	1744.24	661	19.9601
XM_003393606.4	4632	4367.24	1309.16	15.7889
XM_003393607.4	1793	1528.24	123	4.23917
XM_003393608.4	875	610.314	0	0
XM_003393609.3	1123	858.242	27	1.657
XM_003393610.4	749	484.373	28	3.04471
XM_003393611.3	1001	736.242	667	47.717
XM_003393612.3	1290	1025.24	1253	64.3713
XM_003393614.3	1755	1490.24	3750	132.539
XM_003393616.4	7418	7153.24	1465.77	10.7927
XM_003393620.4	4285	4020.24	397.949	5.21365
XM_003393621.3	3296	3031.24	3114.18	54.1117
XM_003393622.4	2731	2466.24	13.2946	0.283926
XM_003393623.4	2898	2633.24	226	4.52049
XM_003393625.4	1780	1515.24	7154	248.676
XM_003393626.4	2089	1824.24	384.205	11.093
XM_003393628.4	3335	3070.24	771.153	13.2293
XM_003393629.4	1931	1666.24	25196	796.455
XM_003393631.4	1947	1682.24	570.099	17.8496
XM_003393636.4	14557	14292.2	9942.24	36.6397
XM_003393637.4	2783	2518.24	416.98	8.72138
XM_003393638.4	2718	2453.24	2566.95	55.1118
XM_003393639.4	3648	3383.24	3006.68	46.8081
XM_003393643.4	5108	4843.24	0	0
XM_003393644.4	5084	4819.24	84.2728	0.921035
XM_003393646.4	3051	2786.24	804.684	15.2116
XM_003393647.4	7810	7545.24	3113	21.7307
XM_003393651.4	1135	870.242	1635.6	98.9929
XM_003393652.4	2452	2187.24	2411	58.0588
XM_003393653.4	2424	2159.24	1097.77	26.7781
XM_003393654.4	3751	3486.24	9616	145.28
XM_003393655.4	12842	12577.2	1293.65	5.41749
XM_003393656.4	2253	1988.24	1325.53	35.1146
XM_003393657.3	2449	2184.24	18607.6	448.701
XM_003393658.4	2411	2146.24	4372.22	107.298
XM_003393661.4	4822	4557.24	1858.95	21.4849
XM_003393663.4	1094	829.242	619	39.3167
XM_003393664.4	2568	2303.24	534.165	12.2153
XM_003393666.4	3569	3304.24	260.007	4.14459
XM_003393667.4	3104	2839.24	361.552	6.70711
XM_003393669.4	5071	4806.24	667.728	7.31748
XM_003393670.4	985	720.314	520	38.0232
XM_003393671.4	3573	3308.24	1134.89	18.0685
XM_003393673.4	4177	3912.24	0	0
XM_003393674.3	2411	2146.24	11.8771	0.291474
XM_003393680.4	6706	6441.24	340.678	2.78575
XM_003393687.4	7349	7084.24	3230.18	24.016
XM_003393692.4	2918	2653.24	399	7.9207
XM_003393693.3	1591	1326.24	67.1119	2.66529
XM_003393696.4	7295	7030.24	545.935	4.09014
XM_003393697.4	7187	6922.24	2003	15.2406
XM_003393700.4	7232	6967.24	1318	9.96373
XM_003393701.4	1675	1410.24	54.2892	2.02763
XM_003393702.4	7042	6777.24	560.452	4.35565
XM_003393703.3	4451	4186.24	847	10.6568
XM_003393704.4	1567	1302.24	541.749	21.9116
XM_003393705.4	2302	2037.24	2534.01	65.5139
XM_003393708.3	687	422.373	1344.08	167.609
XM_003393709.3	847	582.373	17.9176	1.62049
XM_003393711.4	2441	2176.24	656.334	15.8849
XM_003393712.4	5038	4773.24	196.189	2.16485
XM_003393713.4	2440	2175.24	244.602	5.92271
XM_003393714.4	3140	2875.24	741.886	13.5903
XM_003393718.4	954	689.314	8341	637.336
XM_003393721.4	7020	6755.24	321.385	2.50584
XM_003393722.4	2717	2452.24	2851.74	61.2512
XM_003393723.4	2562	2297.24	1976.76	45.3226
XM_003393725.4	9684	9419.24	1754.15	9.80886
XM_003393727.4	1053	788.242	1312	87.6682
XM_003393728.3	4420	4155.24	3408.72	43.2078
XM_003393729.4	6667	6402.24	2124.06	17.4744
XM_003393730.3	1676	1411.24	2410	89.9463
XM_003393731.4	2113	1848.24	378.28	10.7801
XM_003393733.4	3769	3504.24	364	5.4711
XM_003393736.4	6318	6053.24	73.3998	0.638667
XM_003393739.4	5079	4814.24	51.7949	0.566666
XM_003393741.4	14201	13936.2	823.376	3.11186
XM_003393744.4	1461	1196.24	327	14.3978
XM_003393745.4	1042	777.242	7243.29	490.848
XM_003393746.4	15111	14846.2	446.134	1.58276
XM_003393747.4	1404	1139.24	409	18.9093
XM_003393748.4	1951	1686.24	426	13.3063
XM_003393749.4	979	714.314	7856.15	579.28
XM_003393750.4	1111	846.242	1975	122.925
XM_003393752.4	1531	1266.24	259	10.7733
XM_003393753.3	1831	1566.24	47	1.58054
XM_003393754.3	3632	3367.24	8.01415	0.125358
XM_003393756.4	6488	6223.24	626.821	5.30511
XM_003393757.4	3756	3491.24	506	7.63375
XM_003393759.4	9411	9146.24	2088.11	12.0248
XM_003393760.4	2255	1990.24	2060.91	54.5408
XM_003393761.4	2472	2207.24	532.186	12.6993
XM_003393762.4	776	511.373	2165.48	223.04
XM_003393763.4	8996	8731.24	5799	34.982
XM_003393764.4	1188	923.242	77	4.39281
XM_003393765.4	2542	2277.24	590.642	13.661
XM_003393769.4	942	677.314	3544.35	275.622
XM_003393770.4	976	711.314	1762.61	130.516
XM_003393771.4	735	470.373	90	10.0778
XM_003393772.4	2093	1828.24	1294	37.2793
XM_003393775.4	2914	2649.24	5	0.0994068
XM_003393777.4	5262	4997.24	373.905	3.94093
XM_003393778.4	2010	1745.24	384.503	11.6041
XM_003393779.4	2602	2337.24	321.367	7.24211
XM_003393781.4	1000	735.242	13.8884	0.994924
XM_003393782.4	4499	4234.24	1432.32	17.817
XM_003393784.4	3436	3171.24	74.5136	1.23758
XM_003393785.4	1994	1729.24	28.9413	0.881515
XM_003393786.4	1404	1139.24	609	28.1559
XM_003393790.4	2263	1998.24	37606	991.235
XM_003393791.4	1274	1009.24	645	33.6614
XM_003393792.4	1091	826.242	5	0.318735
XM_003393794.4	2074	1809.24	34	0.989805
XM_003393795.4	5729	5464.24	1065.37	10.2692
XM_003393797.4	1727	1462.24	611	22.0085
XM_003393798.3	1325	1060.24	1568	77.8948
XM_003393799.4	1385	1120.24	552.098	25.958
XM_003393800.3	1918	1653.24	26.7398	0.851901
XM_003393803.4	1049	784.242	1195.53	80.2928
XM_003393804.4	1103	838.242	196.474	12.3453
XM_003393807.4	2414	2149.24	119.109	2.91894
XM_003393808.3	655	390.494	727	98.059
XM_003393815.4	1646	1381.24	812.471	30.9817
XM_003393818.4	1909	1644.24	2998.86	96.0634
XM_003393819.4	1684	1419.24	3299	122.432
XM_003393820.4	5006	4741.24	1926	21.396
XM_003393821.4	2633	2368.24	14.595	0.324598
XM_003393825.4	2530	2265.24	796.999	18.5315
XM_003393827.4	939	674.314	62.2789	4.86459
XM_003393828.4	2817	2552.24	271.238	5.59753
XM_003393830.3	1616	1351.24	836.172	32.5934
XM_003393831.4	2907	2642.24	700.678	13.9673
XM_003393832.4	3496	3231.24	788	12.8447
XM_003393833.4	1505	1240.24	6808	289.122
