target_id	length	eff_length	est_counts	tpm
NM_001174139.1	720	464.773	0	0
NM_001174140.1	599	343.927	3	0.76244
NM_001174141.1	1037	781.629	4.78228	0.534793
NM_001174142.1	773	517.738	2	0.337653
NM_001174143.1	884	628.698	2930.74	407.462
NM_001174144.1	534	278.979	55	17.2323
NM_001174145.1	871	615.698	62	8.80187
NM_001177490.1	1091	835.629	2730	285.562
NM_001177903.1	404	151.03	3.58814	2.07661
NM_001178021.1	842	586.718	1502.78	223.88
NM_001178022.1	816	560.738	0	0
NM_001178023.1	1095	839.629	0	0
NM_001178024.1	1194	938.629	595	55.4082
NM_001178025.1	2265	2009.63	30.9938	1.34806
NM_001178026.1	2037	1781.63	3812.96	187.066
NM_001178027.1	830	574.738	4038	614.111
NM_001178028.1	1029	773.629	30.284	3.42161
NM_001178047.1	1538	1282.63	652.756	44.4837
NM_001178048.1	1331	1075.63	1009	81.9935
NM_001178067.1	626	370.902	503	118.538
NM_001178069.1	1627	1371.63	0	0
NM_001185079.1	3029	2773.63	494	15.5679
NM_001185086.1	3029	2773.63	494	15.5679
NM_001185105.1	3075	2819.63	956.793	29.6604
NM_001185144.1	565	309.939	6363	1794.47
NM_001185145.1	1666	1410.63	11192.5	693.532
NM_001185146.1	1648	1392.63	17248.5	1082.59
NM_001190421.1	2277	2021.63	109.176	4.7204
NM_001190814.1	460	205.503	1081	459.788
NM_001190920.1	1626	1370.63	3.27186	0.208654
NM_001190921.1	1401	1145.63	58.4944	4.46294
NM_001191048.2	6581	6325.63	1247.24	17.2344
NM_001193290.1	1551	1295.63	20.1916	1.3622
NM_001202460.1	1962	1706.63	2.48067	0.127052
NM_001204249.1	2202	1946.63	4.1252	0.185231
NM_001204751.1	3810	3554.63	558.098	13.7236
NM_001205062.1	1790	1534.63	4901.69	279.186
NM_001205223.1	2006	1750.63	138.046	6.89256
NM_001206466.1	2688	2432.63	192.5	6.91681
NM_001206467.1	2688	2432.63	192.5	6.91681
NM_001206969.1	2536	2280.63	116.251	4.45545
NM_001206970.1	1154	898.629	46	4.47433
NM_001206973.1	2299	2043.63	101.479	4.34036
NM_001214904.1	3024	2768.63	344.257	10.8685
NM_001220486.1	2644	2388.63	372	13.6127
NM_001220487.1	2747	2491.63	41	1.43831
NM_001242386.1	3284	3028.63	228	6.58021
NM_001242387.1	7402	7146.63	1697.07	20.7562
NM_001242431.1	1343	1087.63	287	23.0649
NM_001242432.1	2433	2177.63	351.546	14.1107
NM_001242433.1	2514	2258.63	2590	100.232
NM_001242434.1	1729	1473.63	302.185	17.924
NM_001242435.1	3041	2785.63	146.244	4.58886
NM_001242436.1	2828	2572.63	1599.34	54.3395
NM_001242437.1	2866	2610.63	27.2202	0.911373
NM_001242440.1	1971	1715.63	201	10.2406
NM_001242441.1	1971	1715.63	201	10.2406
NM_001242456.1	2803	2547.63	124.903	4.28536
NM_001242457.1	535	279.979	108.874	33.99
NM_001242458.1	3602	3346.63	1621	42.3376
NM_001242465.1	1635	1379.63	1217.73	77.1505
NM_001242467.1	1154	898.629	631	61.3762
NM_001242468.1	2560	2304.63	0	0
NM_001242469.1	571	315.939	4717.85	1305.24
NM_001242470.1	1756	1500.63	195.965	11.4145
NM_001242513.1	1263	1007.63	2487	215.738
NM_001242514.1	1790	1534.63	908	51.717
NM_001242515.1	3238	2982.63	508.139	14.8913
NM_001242516.1	3351	3095.63	209.117	5.90462
NM_001242517.1	2333	2077.63	124.809	5.25086
NM_001242518.1	5170	4914.63	859.598	15.2882
NM_001242519.1	1741	1485.63	1361.15	80.0841
NM_001242520.1	1212	956.629	657	60.0306
NM_001242522.1	2268	2012.63	1094	47.5121
NM_001242523.1	2658	2402.63	34.6238	1.25962
NM_001242526.1	2334	2078.63	383	16.1054
NM_001242527.1	1268	1012.63	634	54.7255
NM_001242542.1	1798	1542.63	329	18.6417
NM_001242544.1	937	681.653	857	109.893
NM_001242554.1	1848	1592.63	150.57	8.26373
NM_001242555.1	2075	1819.63	209.254	10.0517
NM_001242556.1	1877	1621.63	197.583	10.65
NM_001242557.1	1847	1591.63	37.0169	2.03287
NM_001242574.1	10144	9888.63	985.849	8.71415
NM_001242576.1	2969	2713.63	41.552	1.33842
NM_001242577.1	1283	1027.63	218	18.5426
NM_001242578.1	1330	1074.63	23.2915	1.89448
NM_001242579.1	1701	1445.63	753.727	45.5731
NM_001242656.1	1337	1081.63	13084.9	1057.41
NM_001242657.1	1242	986.629	1570.08	139.098
NM_001242958.1	1544	1288.63	2	0.13566
NM_001242959.1	1418	1162.63	0	0
NM_001242960.1	1536	1280.63	1	0.0682539
NM_001242961.1	1364	1108.63	2	0.157687
NM_001242962.1	1569	1313.63	4	0.266157
NM_001242963.1	1352	1096.63	11	0.876766
NM_001242964.1	1388	1132.63	0	0
NM_001242965.1	1354	1098.63	2	0.159122
NM_001242966.1	1269	1013.63	2	0.172465
NM_001242967.1	1354	1098.63	0	0
NM_001242968.1	1396	1140.63	4	0.306525
NM_001242969.1	1242	986.629	0	0
NM_001242970.1	1355	1099.63	19.743	1.56934
NM_001242971.1	1446	1190.63	9	0.660719
NM_001242972.1	1221	965.629	0	0
NM_001242973.1	1221	965.629	3	0.271558
NM_001242975.1	1227	971.629	3.81783	0.343453
NM_001242976.1	1231	975.629	0	0
NM_001242977.1	1221	965.629	0	0
NM_001242978.1	1239	983.629	0	0
NM_001242980.1	1227	971.629	0	0
NM_001242981.1	1224	968.629	0	0
NM_001242982.1	1230	974.629	0	0
NM_001242983.1	5482	5226.63	215.596	3.60554
NM_001242984.1	1194	938.629	0	0
NM_001242985.1	1293	1037.63	3	0.252714
NM_001242986.1	1226	970.629	5.95563	0.536322
NM_001242987.1	1176	920.629	0	0
NM_001242988.1	1174	918.629	2	0.190301
NM_001242989.1	1203	947.629	26	2.3982
NM_001242990.1	1092	836.629	1	0.104476
NM_001242991.1	1092	836.629	1.38264	0.144453
NM_001242993.1	1574	1318.63	11	0.729157
NM_001242994.1	1611	1355.63	0	0
NM_001242997.1	1195	939.629	71.6186	6.66224
NM_001242998.1	1492	1236.63	6	0.424095
NM_001242999.1	2663	2407.63	5	0.181523
NM_001246251.2	2460	2204.63	3.96425	0.157173
NM_001246667.1	5073	4817.63	144.281	2.61774
NM_001252019.1	6272	6016.63	165	2.39707
NM_001252424.1	1575	1319.63	0	0
NM_001252426.1	1941	1685.63	3.98405	0.206592
NM_001252428.1	1113	857.629	6.44173	0.656529
NM_001252430.1	1077	821.629	531.718	56.5661
NM_001252432.1	1008	752.629	0	0
NM_001256032.1	3561	3305.63	221.262	5.85065
NM_001256034.1	7969	7713.63	75.591	0.856569
NM_001256035.1	4018	3762.63	151.099	3.5101
NM_001256037.1	10767	10511.6	532.051	4.42419
NM_001256038.1	2047	1791.63	248	12.0991
NM_001256039.1	6033	5777.63	37.2936	0.564202
NM_001256040.1	10114	9858.63	658.034	5.83422
NM_001265585.1	1302	1046.63	0	0
NM_001270813.1	928	672.653	1656	215.189
NM_001270814.1	496	241.103	880	319.029
NM_001270815.1	989	733.629	1	0.119145
NM_001270817.1	773	517.738	4	0.675306
NM_001270818.1	980	724.629	13	1.56812
NM_001270819.1	1615	1359.63	22	1.41434
NM_001270820.1	885	629.698	166	23.0424
NM_001270821.1	1558	1302.63	18	1.20782
NM_001270822.1	1840	1584.63	15	0.827398
NM_001270823.1	804	548.738	15	2.38933
NM_001270824.1	462	207.475	8	3.37036
NM_001270825.1	865	609.698	35.5453	5.09588
NM_001270826.1	1183	927.629	1	0.0942273
NM_001270827.1	1201	945.629	101	9.3358
NM_001270828.1	976	720.629	0	0
NM_001270829.1	1181	925.629	137	12.937
NM_001270830.1	1123	867.629	340	34.2528
NM_001270831.1	750	494.773	33	5.82987
NM_001270832.1	765	509.738	155.822	26.7197
NM_001270833.1	606	350.927	39.1782	9.75841
NM_001276427.1	1431	1175.63	49.1552	3.65469
NM_001277299.1	5618	5362.63	386	6.29159
NM_001277300.1	1954	1698.63	462	23.7736
NM_001277301.1	7263	7007.63	1157	14.4316
NM_001278325.1	2201	1945.63	185.839	8.34886
NM_001278326.1	3007	2751.63	215.799	6.85504
NM_001278327.1	2360	2104.63	309.253	12.8437
NM_001278328.1	1954	1698.63	524.781	27.0042
NM_001278329.1	3778	3522.63	318.086	7.89276
NM_001278330.1	3672	3416.63	831	21.2595
NM_001278331.1	6994	6738.63	237.049	3.0748
NM_001278332.1	505	250.078	260	90.8758
NM_001278333.1	1754	1498.63	458.599	26.7479
NM_001278334.1	2023	1767.63	25.9523	1.28332
NM_001278335.1	6666	6410.63	788.588	10.7523
NM_001278336.1	2762	2506.63	0	0
NM_001278338.1	2410	2154.63	26.0943	1.05858
NM_001278679.1	2847	2591.63	466	15.7168
NM_001278680.1	597	341.927	19.738	5.0457
NM_001278681.1	3437	3181.63	364.75	10.0207
NM_001278705.1	1379	1123.63	258	20.07
NM_001278706.1	1900	1644.63	74	3.93292
NM_001278707.1	2937	2681.63	827	26.9561
NM_001289441.1	1284	1028.63	4.1053	0.348849
NM_001305884.1	1870	1614.63	52.6542	2.85043
NM_001314079.1	804	548.738	0	0
NM_001318482.1	1108	852.629	15611	1600.37
NM_001319268.1	3782	3526.63	21.4337	0.531238
NM_001319269.1	1239	983.629	311	27.6363
NM_001327947.1	1647	1391.63	5544	348.218
NM_001327948.1	1386	1130.63	0	0
NM_001327949.1	1341	1085.63	0	0
NM_001327950.1	1122	866.629	0	0
NM_001327951.1	6015	5759.63	233.503	3.54363
NM_001327952.1	717	461.789	0	0
NM_001327953.1	813	557.738	27.5165	4.31234
NM_001327954.1	3759	3503.63	9.89216	0.246788
NM_001327955.1	1266	1010.63	0.197595	0.0170898
NM_001327956.1	1071	815.629	0	0
NM_001327957.1	3925	3669.63	28.811	0.686257
NM_001327958.1	8386	8130.63	128.109	1.37723
NM_001327959.1	1104	848.629	19.545	2.01312
NM_001327960.1	1167	911.629	2.97207	0.284965
NM_001327961.1	1341	1085.63	106	8.53445
NM_001327962.1	891	635.676	0	0
NM_001327963.1	1296	1040.63	72.8824	6.12178
NM_001327964.1	4404	4148.63	1.72621	0.0363696
NM_001327965.1	708	452.805	25	4.82592
NM_001327966.1	1530	1274.63	6	0.411451
NM_001327967.1	1253	997.629	1	0.0876157
NM_001331117.1	4739	4483.63	21	0.409393
NM_001365139.1	2513	2257.63	889	34.4191
NM_001365140.1	1705	1449.63	68.6343	4.13843
NM_001365199.1	1951	1695.63	1299	66.9621
NM_001365200.1	1764	1508.63	331.208	19.1897
NR_003565.1	7091	6835.63	1	0.0127871
NR_003566.1	6861	6605.63	124715	1650.27
NR_003567.1	17525	17269.6	9	0.0455523
NR_024131.1	3359	3103.63	176.849	4.98062
NR_031508.1	87	27.1469	7	22.5387
NR_031509.1	83	27.1463	0	0
NR_031510.1	77	26.4059	1	3.31016
NR_031511.1	107	28.2762	14	43.277
NR_031512.1	89	28.0268	0	0
NR_031513.1	92	27.3041	4	12.8051
NR_031514.1	85	27.0752	0	0
NR_031515.1	102	28.2385	0	0
NR_031516.1	91	27.0964	0	0
NR_031517.1	84	26.8837	0	0
NR_031518.1	84	26.8837	22	71.5293
NR_031519.1	92	27.3041	8	25.6102
NR_031520.1	103	27.8884	1	3.1342
NR_031521.1	92	27.3041	3	9.60383
NR_031522.1	89	28.0268	0	0
NR_031523.1	84	26.8837	0	0
NR_031524.1	90	27.7692	3	9.44296
NR_031525.1	82	27.0252	5	16.1716
NR_031526.1	90	27.7692	0	0
NR_031527.1	87	27.1469	1	3.21982
NR_031528.1	85	27.0752	0	0
NR_031529.1	87	27.1469	1	3.21982
NR_031530.1	92	27.3041	0	0
NR_031531.1	85	27.0752	0	0
NR_034280.1	83	27.1463	2	6.43976
NR_034281.1	100	27.9067	0	0
NR_034282.1	100	27.9067	0	0
NR_034283.1	100	27.9067	6	18.7929
NR_034284.1	100	27.9067	2	6.2643
NR_034285.1	100	27.9067	0	0
NR_034286.1	100	27.9067	12	37.5858
NR_034287.1	100	27.9067	0	0
NR_034288.1	100	27.9067	0	0
NR_034289.1	100	27.9067	1	3.13215
NR_034290.1	100	27.9067	11	34.4537
NR_034291.1	100	27.9067	0	0
NR_034292.1	100	27.9067	0	0
NR_034293.1	100	27.9067	1	3.13215
NR_034294.1	100	27.9067	3	9.39646
NR_034295.1	100	27.9067	0	0
NR_034296.1	100	27.9067	0	0
NR_034297.1	100	27.9067	0	0
NR_034298.1	100	27.9067	55	172.268
NR_034299.1	100	27.9067	7	21.9251
NR_034300.1	100	27.9067	0	0
NR_034301.1	100	27.9067	12	37.5858
NR_034302.1	100	27.9067	0	0
NR_034303.1	100	27.9067	0	0
NR_034304.1	100	27.9067	0	0
NR_034305.1	100	27.9067	0	0
NR_034306.1	100	27.9067	0	0
NR_034307.1	79	27.381	2	6.38458
NR_034308.1	91	27.0964	0	0
NR_034309.1	91	27.0964	1	3.22582
NR_034310.1	94	26.9198	0	0
NR_034312.1	85	27.0752	0	0
NR_034313.1	91	27.0964	0	0
NR_034314.1	62	20.4412	0	0
NR_034315.1	94	26.9198	0	0
NR_034316.1	89	28.0268	0	0
NR_034317.1	89	28.0268	0	0
NR_039428.1	108	28.3209	0	0
NR_039429.1	138	28.9965	28	84.4041
NR_039430.1	119	28.0226	0	0
NR_039431.1	133	28.1241	0	0
NR_039432.1	107	28.2762	0	0
NR_039433.1	93	27.2303	0	0
