GO.ID	Term	Annotated	Significant	Expected	weightFisher	Ontology
GO:0007099	centriole replication	19	4	0.8	0.01885	BP
GO:0007279	pole cell formation	14	3	0.59	0.01903	BP
GO:0007294	germarium-derived oocyte fate determinat...	25	4	1.05	0.01933	BP
GO:0006281	DNA repair	122	16	5.14	0.02188	BP
GO:0007095	mitotic G2 DNA damage checkpoint signali...	6	2	0.25	0.02369	BP
GO:0060395	SMAD protein signal transduction	6	2	0.25	0.02369	BP
GO:0007319	negative regulation of oskar mRNA transl...	6	2	0.25	0.02369	BP
GO:0006309	apoptotic DNA fragmentation	6	2	0.25	0.02369	BP
GO:0007221	positive regulation of transcription of ...	6	2	0.25	0.02369	BP
GO:0046845	branched duct epithelial cell fate deter...	6	2	0.25	0.02369	BP
GO:2000112	regulation of cellular macromolecule bio...	773	51	32.57	0.02467	BP
GO:0006611	protein export from nucleus	54	6	2.28	0.02495	BP
GO:0006260	DNA replication	76	14	3.2	0.02977	BP
GO:0001578	microtubule bundle formation	34	6	1.43	0.03147	BP
GO:0035214	eye-antennal disc development	43	6	1.81	0.03158	BP
GO:0010862	positive regulation of pathway-restricte...	7	2	0.29	0.03226	BP
GO:0060361	flight	7	2	0.29	0.03226	BP
GO:0048133	male germ-line stem cell asymmetric divi...	7	2	0.29	0.03226	BP
GO:2001251	negative regulation of chromosome organi...	33	7	1.39	0.03625	BP
GO:1905268	negative regulation of chromatin organiz...	18	3	0.76	0.03771	BP
GO:0071166	ribonucleoprotein complex localization	45	5	1.9	0.03939	BP
GO:0006310	DNA recombination	56	10	2.36	0.04083	BP
GO:0051170	import into nucleus	52	7	2.19	0.04138	BP
GO:0031497	chromatin assembly	42	6	1.77	0.04150	BP
GO:0006298	mismatch repair	11	3	0.46	0.04153	BP
GO:0030727	germarium-derived female germ-line cyst ...	18	3	0.76	0.04163	BP
GO:0007096	regulation of exit from mitosis	8	2	0.34	0.04183	BP
GO:0018094	protein polyglycylation	8	2	0.34	0.04183	BP
GO:0035172	hemocyte proliferation	37	3	1.56	0.04191	BP
GO:0035405	histone-threonine phosphorylation	2	2	0.08	0.04195	BP
GO:0031441	negative regulation of mRNA 3'-end proce...	4	2	0.17	0.04196	BP
GO:0007147	female meiosis II	4	2	0.17	0.04196	BP
GO:0048600	oocyte fate commitment	1	1	0.04	0.04213	BP
GO:0016346	male meiotic chromosome movement towards...	1	1	0.04	0.04213	BP
GO:0008070	maternal determination of dorsal/ventral...	1	1	0.04	0.04213	BP
GO:0060547	negative regulation of necrotic cell dea...	1	1	0.04	0.04213	BP
GO:0016444	somatic cell DNA recombination	1	1	0.04	0.04213	BP
GO:0010524	positive regulation of calcium ion trans...	1	1	0.04	0.04213	BP
GO:0006837	serotonin transport	1	1	0.04	0.04213	BP
GO:0007540	sex determination, establishment of X:A ...	1	1	0.04	0.04213	BP
GO:0006559	L-phenylalanine catabolic process	1	1	0.04	0.04213	BP
GO:0030034	microvillar actin bundle assembly	1	1	0.04	0.04213	BP
GO:0006585	dopamine biosynthetic process from tyros...	1	1	0.04	0.04213	BP
GO:0006587	serotonin biosynthetic process from tryp...	1	1	0.04	0.04213	BP
GO:0031134	sister chromatid biorientation	1	1	0.04	0.04213	BP
GO:0034771	histone H4-K20 monomethylation	1	1	0.04	0.04213	BP
GO:0010644	cell communication by electrical couplin...	1	1	0.04	0.04213	BP
GO:0032211	negative regulation of telomere maintena...	1	1	0.04	0.04213	BP
GO:0016264	gap junction assembly	1	1	0.04	0.04213	BP
GO:0090282	positive regulation of transcription inv...	1	1	0.04	0.04213	BP
GO:0035187	hatching behavior	1	1	0.04	0.04213	BP
GO:0045992	negative regulation of embryonic develop...	1	1	0.04	0.04213	BP
GO:0000705	achiasmate meiosis I	1	1	0.04	0.04213	BP
GO:0032877	positive regulation of DNA endoreduplica...	1	1	0.04	0.04213	BP
GO:0043060	meiotic metaphase I plate congression	1	1	0.04	0.04213	BP
GO:0010998	regulation of translational initiation b...	1	1	0.04	0.04213	BP
GO:0055047	generative cell mitosis	1	1	0.04	0.04213	BP
GO:0031024	interphase microtubule organizing center...	1	1	0.04	0.04213	BP
GO:0006449	regulation of translational termination	1	1	0.04	0.04213	BP
GO:1902876	negative regulation of embryonic pattern...	1	1	0.04	0.04213	BP
GO:0045234	protein palmitoleylation	1	1	0.04	0.04213	BP
GO:0051382	kinetochore assembly	1	1	0.04	0.04213	BP
GO:0071678	olfactory bulb axon guidance	1	1	0.04	0.04213	BP
GO:0038004	epidermal growth factor receptor ligand ...	1	1	0.04	0.04213	BP
GO:0016576	histone dephosphorylation	1	1	0.04	0.04213	BP
GO:0031534	minus-end directed microtubule sliding	1	1	0.04	0.04213	BP
GO:0031535	plus-end directed microtubule sliding	1	1	0.04	0.04213	BP
GO:0033632	regulation of cell-cell adhesion mediate...	1	1	0.04	0.04213	BP
GO:0060283	negative regulation of oocyte developmen...	1	1	0.04	0.04213	BP
GO:0072355	histone H3-T3 phosphorylation	1	1	0.04	0.04213	BP
GO:0045739	positive regulation of DNA repair	1	1	0.04	0.04213	BP
GO:0030174	regulation of DNA-templated DNA replicat...	1	1	0.04	0.04213	BP
GO:0070285	pigment cell development	1	1	0.04	0.04213	BP
GO:1901563	response to camptothecin	1	1	0.04	0.04213	BP
GO:2001240	negative regulation of extrinsic apoptot...	1	1	0.04	0.04213	BP
GO:0035021	negative regulation of Rac protein signa...	1	1	0.04	0.04213	BP
GO:0046081	dUTP catabolic process	1	1	0.04	0.04213	BP
GO:0045855	negative regulation of pole plasm oskar ...	1	1	0.04	0.04213	BP
GO:0033316	meiotic spindle assembly checkpoint sign...	1	1	0.04	0.04213	BP
GO:0006227	dUDP biosynthetic process	1	1	0.04	0.04213	BP
GO:0034454	microtubule anchoring at centrosome	1	1	0.04	0.04213	BP
GO:0010778	meiotic DNA repair synthesis involved in...	1	1	0.04	0.04213	BP
GO:0006233	dTDP biosynthetic process	1	1	0.04	0.04213	BP
GO:0006235	dTTP biosynthetic process	1	1	0.04	0.04213	BP
GO:2000619	negative regulation of histone H4-K16 ac...	1	1	0.04	0.04213	BP
GO:1901693	negative regulation of compound eye reti...	1	1	0.04	0.04213	BP
GO:0051974	negative regulation of telomerase activi...	1	1	0.04	0.04213	BP
GO:1904340	positive regulation of dopaminergic neur...	1	1	0.04	0.04213	BP
GO:0051276	chromosome organization	454	59	19.13	0.04339	BP
GO:0006406	mRNA export from nucleus	31	5	1.31	0.04869	BP
GO:0050830	defense response to Gram-positive bacter...	20	3	0.84	0.04955	BP
GO:0007094	mitotic spindle assembly checkpoint sign...	11	3	0.46	0.05193	BP
GO:0046427	positive regulation of receptor signalin...	9	2	0.38	0.05232	BP
GO:0016201	synaptic target inhibition	9	2	0.38	0.05232	BP
GO:0007488	histoblast morphogenesis	9	2	0.38	0.05232	BP
GO:0097150	neuronal stem cell population maintenanc...	9	2	0.38	0.05232	BP
GO:0007131	reciprocal meiotic recombination	22	4	0.93	0.05547	BP
GO:0030717	oocyte karyosome formation	21	3	0.88	0.05607	BP
GO:0018105	peptidyl-serine phosphorylation	42	6	1.77	0.06677	BP
GO:0019222	regulation of metabolic process	1335	84	56.25	0.06915	BP
GO:0007417	central nervous system development	176	9	7.42	0.07217	BP
GO:0045931	positive regulation of mitotic cell cycl...	32	5	1.35	0.07438	BP
GO:0048468	cell development	1095	63	46.13	0.07504	BP
GO:0016973	poly(A)+ mRNA export from nucleus	11	2	0.46	0.07566	BP
GO:0008630	intrinsic apoptotic signaling pathway in...	11	2	0.46	0.07566	BP
GO:0000076	DNA replication checkpoint signaling	11	2	0.46	0.07566	BP
GO:0007010	cytoskeleton organization	467	45	19.68	0.07704	BP
GO:0008284	positive regulation of cell population p...	52	6	2.19	0.07839	BP
GO:0051306	mitotic sister chromatid separation	26	6	1.1	0.08102	BP
GO:0040020	regulation of meiotic nuclear division	9	4	0.38	0.08150	BP
GO:0006282	regulation of DNA repair	9	3	0.38	0.08187	BP
GO:0010458	exit from mitosis	10	3	0.42	0.08188	BP
GO:0016486	peptide hormone processing	3	2	0.13	0.08214	BP
GO:0000711	meiotic DNA repair synthesis	3	2	0.13	0.08214	BP
GO:0035067	negative regulation of histone acetylati...	3	2	0.13	0.08214	BP
GO:0034453	microtubule anchoring	3	2	0.13	0.08214	BP
GO:0030953	astral microtubule organization	4	2	0.17	0.08216	BP
GO:0010867	positive regulation of triglyceride bios...	2	1	0.08	0.08250	BP
GO:0006718	juvenile hormone biosynthetic process	2	1	0.08	0.08250	BP
GO:0007079	mitotic chromosome movement towards spin...	2	1	0.08	0.08250	BP
GO:0010526	negative regulation of transposition, RN...	2	1	0.08	0.08250	BP
GO:1903430	negative regulation of cell maturation	2	1	0.08	0.08250	BP
GO:0035349	coenzyme A transmembrane transport	2	1	0.08	0.08250	BP
GO:0035307	positive regulation of protein dephospho...	2	1	0.08	0.08250	BP
GO:0042276	error-prone translesion synthesis	2	1	0.08	0.08250	BP
GO:0090266	regulation of mitotic cell cycle spindle...	2	1	0.08	0.08250	BP
GO:0042796	snRNA transcription by RNA polymerase II...	2	1	0.08	0.08250	BP
GO:0005634	nucleus	1569	127	67.13	6.3e-14	CC
GO:0051233	spindle midzone	24	13	1.03	1.9e-08	CC
GO:0000786	nucleosome	9	6	0.39	4.3e-07	CC
GO:0005828	kinetochore microtubule	11	6	0.47	2.2e-06	CC
GO:0005871	kinesin complex	26	8	1.11	7.8e-06	CC
GO:0030496	midbody	19	6	0.81	9.7e-05	CC
GO:0031080	nuclear pore outer ring	7	4	0.3	0.00010	CC
GO:1990023	mitotic spindle midzone	8	4	0.34	0.00020	CC
GO:0005876	spindle microtubule	24	12	1.03	0.00048	CC
GO:0005658	alpha DNA polymerase:primase complex	5	3	0.21	0.00072	CC
GO:0035323	male germline ring canal	5	3	0.21	0.00072	CC
GO:0035059	RCAF complex	5	3	0.21	0.00072	CC
GO:0000794	condensed nuclear chromosome	20	5	0.86	0.00125	CC
GO:0005657	replication fork	26	10	1.11	0.00128	CC
GO:0070762	nuclear pore transmembrane ring	2	2	0.09	0.00182	CC
GO:0098549	somatic ring canal	2	2	0.09	0.00182	CC
GO:0000922	spindle pole	22	7	0.94	0.00291	CC
GO:0005814	centriole	15	4	0.64	0.00306	CC
GO:0043186	P granule	25	5	1.07	0.00359	CC
GO:0000940	outer kinetochore	8	3	0.34	0.00368	CC
GO:0005813	centrosome	63	10	2.7	0.00460	CC
GO:1990498	mitotic spindle microtubule	3	2	0.13	0.00531	CC
GO:0032154	cleavage furrow	29	5	1.24	0.00699	CC
GO:0000776	kinetochore	30	9	1.28	0.00845	CC
GO:0005819	spindle	67	21	2.87	0.01012	CC
GO:0072686	mitotic spindle	24	9	1.03	0.01179	CC
GO:0005635	nuclear envelope	78	14	3.34	0.01538	CC
GO:0035324	female germline ring canal	13	3	0.56	0.01606	CC
GO:0005663	DNA replication factor C complex	5	2	0.21	0.01672	CC
GO:0032133	chromosome passenger complex	5	2	0.21	0.01672	CC
GO:0031616	spindle pole centrosome	5	2	0.21	0.01672	CC
GO:0000796	condensin complex	5	2	0.21	0.01672	CC
GO:0031391	Elg1 RFC-like complex	5	2	0.21	0.01672	CC
GO:0070725	Yb body	5	2	0.21	0.01672	CC
GO:0005818	aster	6	2	0.26	0.02438	CC
GO:0000932	P-body	27	4	1.16	0.02635	CC
GO:0005704	polytene chromosome band	7	2	0.3	0.03318	CC
GO:0000775	chromosome, centromeric region	48	13	2.05	0.03931	CC
GO:0030849	autosome	1	1	0.04	0.04279	CC
GO:0097268	cytoophidium	1	1	0.04	0.04279	CC
GO:0031262	Ndc80 complex	1	1	0.04	0.04279	CC
GO:0043626	PCNA complex	1	1	0.04	0.04279	CC
GO:0070938	contractile ring	8	2	0.34	0.04302	CC
GO:0009897	external side of plasma membrane	8	2	0.34	0.04302	CC
GO:0005669	transcription factor TFIID complex	20	3	0.86	0.05143	CC
GO:0000307	cyclin-dependent protein kinase holoenzy...	13	3	0.56	0.05337	CC
GO:1904949	ATPase complex	43	3	1.84	0.05400	CC
GO:0031523	Myb complex	10	2	0.43	0.06537	CC
GO:0000228	nuclear chromosome	143	20	6.12	0.06705	CC
GO:0019005	SCF ubiquitin ligase complex	39	4	1.67	0.08341	CC
GO:0071595	Nem1-Spo7 phosphatase complex	2	1	0.09	0.08375	CC
GO:0031510	SUMO activating enzyme complex	2	1	0.09	0.08375	CC
GO:0005640	nuclear outer membrane	2	1	0.09	0.08375	CC
GO:0008622	epsilon DNA polymerase complex	2	1	0.09	0.08375	CC
GO:0032301	MutSalpha complex	2	1	0.09	0.08375	CC
GO:0097431	mitotic spindle pole	2	1	0.09	0.08375	CC
GO:0000779	condensed chromosome, centromeric region	33	10	1.41	0.11830	CC
GO:0072687	meiotic spindle	7	2	0.3	0.12247	CC
GO:0000793	condensed chromosome	59	13	2.52	0.12272	CC
GO:0000126	transcription factor TFIIIB complex	3	1	0.13	0.12297	CC
GO:0010494	cytoplasmic stress granule	3	1	0.13	0.12297	CC
GO:0005891	voltage-gated calcium channel complex	3	1	0.13	0.12297	CC
GO:0070578	RISC-loading complex	3	1	0.13	0.12297	CC
GO:0044614	nuclear pore cytoplasmic filaments	3	1	0.13	0.12297	CC
GO:0044615	nuclear pore nuclear basket	3	1	0.13	0.12297	CC
GO:0033186	CAF-1 complex	3	1	0.13	0.12297	CC
GO:0097038	perinuclear endoplasmic reticulum	3	1	0.13	0.12297	CC
GO:1990124	messenger ribonucleoprotein complex	3	1	0.13	0.12297	CC
GO:1990423	RZZ complex	3	1	0.13	0.12297	CC
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	3	1	0.13	0.12297	CC
GO:0005845	mRNA cap binding complex	3	1	0.13	0.12297	CC
GO:0043625	delta DNA polymerase complex	3	1	0.13	0.12297	CC
GO:0071006	U2-type catalytic step 1 spliceosome	3	1	0.13	0.12297	CC
GO:0005654	nucleoplasm	321	15	13.73	0.13872	CC
GO:0005700	polytene chromosome	141	10	6.03	0.14492	CC
GO:1905348	endonuclease complex	16	2	0.68	0.14775	CC
GO:0032838	plasma membrane bounded cell projection ...	26	3	1.11	0.15970	CC
GO:0005921	gap junction	4	1	0.17	0.16052	CC
GO:0016589	NURF complex	4	1	0.17	0.16052	CC
GO:0000445	THO complex part of transcription export...	4	1	0.17	0.16052	CC
GO:0036038	MKS complex	4	1	0.17	0.16052	CC
GO:0044611	nuclear pore inner ring	4	1	0.17	0.16052	CC
GO:1990385	meiotic spindle midzone	4	1	0.17	0.16052	CC
GO:0008024	cyclin/CDK positive transcription elonga...	4	1	0.17	0.16052	CC
GO:0005742	mitochondrial outer membrane translocase...	4	1	0.17	0.16052	CC
GO:1990047	spindle matrix	4	1	0.17	0.16052	CC
GO:0045202	synapse	197	6	8.43	0.16224	CC
GO:0000791	euchromatin	18	2	0.77	0.17843	CC
GO:1990726	Lsm1-7-Pat1 complex	5	1	0.21	0.19647	CC
GO:0005664	nuclear origin of replication recognitio...	5	1	0.21	0.19647	CC
GO:0005655	nucleolar ribonuclease P complex	5	1	0.21	0.19647	CC
GO:0043083	synaptic cleft	5	1	0.21	0.19647	CC
GO:0042719	mitochondrial intermembrane space protei...	5	1	0.21	0.19647	CC
GO:0000172	ribonuclease MRP complex	5	1	0.21	0.19647	CC
GO:0031298	replication fork protection complex	6	1	0.26	0.23088	CC
GO:0035145	exon-exon junction complex	6	1	0.26	0.23088	CC
GO:0031428	box C/D RNP complex	6	1	0.26	0.23088	CC
GO:0016442	RISC complex	6	1	0.26	0.23088	CC
GO:0005930	axoneme	22	2	0.94	0.24202	CC
GO:0016323	basolateral plasma membrane	41	3	1.75	0.25530	CC
GO:0017053	transcription repressor complex	23	2	0.98	0.25813	CC
GO:0045495	pole plasm	34	6	1.45	0.25927	CC
GO:0016581	NuRD complex	7	1	0.3	0.26383	CC
GO:0036126	sperm flagellum	7	1	0.3	0.26383	CC
GO:0005737	cytoplasm	2575	93	110.17	0.29422	CC
GO:0000242	pericentriolar material	8	1	0.34	0.29538	CC
GO:0048188	Set1C/COMPASS complex	8	1	0.34	0.29538	CC
GO:0035098	ESC/E(Z) complex	8	1	0.34	0.29538	CC
GO:0071013	catalytic step 2 spliceosome	8	1	0.34	0.29538	CC
GO:0032783	super elongation complex	8	1	0.34	0.29538	CC
GO:0005721	pericentric heterochromatin	8	1	0.34	0.29538	CC
GO:0048471	perinuclear region of cytoplasm	48	4	2.05	0.30010	CC
GO:0005680	anaphase-promoting complex	9	1	0.39	0.32558	CC
GO:0005776	autophagosome	28	2	1.2	0.33836	CC
GO:0045169	fusome	29	2	1.24	0.35415	CC
GO:0000974	Prp19 complex	10	1	0.43	0.35449	CC
GO:0005847	mRNA cleavage and polyadenylation specif...	11	1	0.47	0.38217	CC
GO:0015030	Cajal body	11	1	0.47	0.38217	CC
GO:0005694	chromosome	361	43	15.45	0.38274	CC
GO:0016324	apical plasma membrane	53	3	2.27	0.39725	CC
GO:0070822	Sin3-type complex	12	1	0.51	0.40867	CC
GO:0005844	polysome	12	1	0.51	0.40867	CC
GO:0000785	chromatin	171	14	7.32	0.42476	CC
GO:0032040	small-subunit processome	34	2	1.45	0.43080	CC
GO:0031430	M band	13	1	0.56	0.43403	CC
GO:0098975	postsynapse of neuromuscular junction	14	1	0.6	0.45832	CC
GO:0005927	muscle tendon junction	15	1	0.64	0.48157	CC
GO:0005682	U5 snRNP	15	1	0.64	0.48157	CC
GO:0005874	microtubule	40	13	1.71	0.48344	CC
GO:0005741	mitochondrial outer membrane	21	2	0.9	0.50239	CC
GO:0032592	integral component of mitochondrial memb...	16	1	0.68	0.50382	CC
GO:0000124	SAGA complex	17	1	0.73	0.52512	CC
GO:0035267	NuA4 histone acetyltransferase complex	17	1	0.73	0.52512	CC
GO:0031201	SNARE complex	17	1	0.73	0.52512	CC
GO:0005643	nuclear pore	35	8	1.5	0.53361	CC
GO:0000792	heterochromatin	27	2	1.16	0.56379	CC
GO:0005666	RNA polymerase III complex	19	1	0.81	0.56504	CC
GO:0005769	early endosome	44	2	1.88	0.56799	CC
GO:0031965	nuclear membrane	22	2	0.94	0.58198	CC
GO:0016028	rhabdomere	24	1	1.03	0.65082	CC
GO:0048786	presynaptic active zone	24	1	1.03	0.65082	CC
GO:0005622	intracellular anatomical structure	3803	180	162.71	0.68822	CC
GO:0031594	neuromuscular junction	69	3	2.95	0.68854	CC
GO:0005576	extracellular region	242	9	10.35	0.71510	CC
GO:0045177	apical part of cell	111	5	4.75	0.71884	CC
GO:0005730	nucleolus	173	7	7.4	0.72977	CC
GO:0005705	polytene chromosome interband	30	1	1.28	0.73182	CC
GO:0016592	mediator complex	30	1	1.28	0.73182	CC
GO:0005703	polytene chromosome puff	31	1	1.33	0.74337	CC
GO:0043005	neuron projection	179	5	7.66	0.76309	CC
GO:1990904	ribonucleoprotein complex	420	17	17.97	0.77371	CC
GO:0030018	Z disc	34	1	1.45	0.77513	CC
GO:0030135	coated vesicle	36	1	1.54	0.79410	CC
GO:0043025	neuronal cell body	69	2	2.95	0.80238	CC
GO:0045179	apical cortex	37	1	1.58	0.80298	CC
GO:0012505	endomembrane system	678	25	29.01	0.80973	CC
GO:0030176	integral component of endoplasmic reticu...	41	1	1.75	0.83485	CC
GO:0010008	endosome membrane	42	1	1.8	0.84198	CC
GO:0005912	adherens junction	76	2	3.25	0.84388	CC
GO:0008021	synaptic vesicle	45	1	1.93	0.86158	CC
GO:0099568	cytoplasmic region	155	6	6.63	0.87983	CC
GO:0005938	cell cortex	130	3	5.56	0.88728	CC
GO:0019898	extrinsic component of membrane	58	1	2.48	0.92211	CC
GO:0005615	extracellular space	130	3	5.56	0.92287	CC
GO:0005783	endoplasmic reticulum	248	5	10.61	0.92559	CC
GO:0030425	dendrite	60	1	2.57	0.92872	CC
GO:0005743	mitochondrial inner membrane	139	3	5.95	0.94222	CC
GO:0005777	peroxisome	68	1	2.91	0.95001	CC
GO:0015629	actin cytoskeleton	68	1	2.91	0.95001	CC
GO:0005739	mitochondrion	506	10	21.65	0.98594	CC
GO:0032991	protein-containing complex	1797	86	76.89	0.98840	CC
GO:0005829	cytosol	388	8	16.6	0.99537	CC
GO:0005794	Golgi apparatus	215	3	9.2	0.99596	CC
GO:0005886	plasma membrane	679	15	29.05	0.99627	CC
GO:0016021	integral component of membrane	605	8	25.89	0.99820	CC
GO:0005887	integral component of plasma membrane	258	2	11.04	0.99988	CC
GO:0000123	histone acetyltransferase complex	57	2	2.44	1.00000	CC
GO:0030532	small nuclear ribonucleoprotein complex	61	1	2.61	1.00000	CC
GO:0031332	RNAi effector complex	6	1	0.26	1.00000	CC
GO:0099512	supramolecular fiber	105	14	4.49	1.00000	CC
GO:0099513	polymeric cytoskeletal fiber	53	13	2.27	1.00000	CC
GO:0120025	plasma membrane bounded cell projection	276	10	11.81	1.00000	CC
GO:0045171	intercellular bridge	24	3	1.03	1.00000	CC
GO:0045172	germline ring canal	21	3	0.9	1.00000	CC
GO:0000808	origin recognition complex	5	1	0.21	1.00000	CC
GO:0012506	vesicle membrane	93	1	3.98	1.00000	CC
GO:0032806	carboxy-terminal domain protein kinase c...	14	1	0.6	1.00000	CC
GO:0140513	nuclear protein-containing complex	569	39	24.34	1.00000	CC
GO:0045178	basal part of cell	54	3	2.31	1.00000	CC
GO:0000118	histone deacetylase complex	23	1	0.98	1.00000	CC
GO:0031672	A band	20	1	0.86	1.00000	CC
GO:0031674	I band	34	1	1.45	1.00000	CC
GO:1990391	DNA repair complex	10	1	0.43	1.00000	CC
GO:0005929	cilium	68	4	2.91	1.00000	CC
GO:0000428	DNA-directed RNA polymerase complex	99	6	4.24	1.00000	CC
GO:0016020	membrane	1298	26	55.54	1.00000	CC
GO:0044796	DNA polymerase processivity factor compl...	1	1	0.04	1.00000	CC
GO:0005911	cell-cell junction	130	3	5.56	1.00000	CC
GO:0043601	nuclear replisome	8	4	0.34	1.00000	CC
GO:0098590	plasma membrane region	167	9	7.15	1.00000	CC
GO:0003677	DNA binding	333	30	14.92	0.0014	MF
GO:0003896	DNA primase activity	2	2	0.09	0.0020	MF
GO:0070976	TIR domain binding	2	2	0.09	0.0020	MF
GO:0003777	microtubule motor activity	33	8	1.48	0.0034	MF
GO:0008574	plus-end-directed microtubule motor acti...	8	3	0.36	0.0042	MF
GO:0016887	ATP hydrolysis activity	191	17	8.56	0.0047	MF
GO:0001067	transcription regulatory region nucleic ...	150	9	6.72	0.0064	MF
GO:0042393	histone binding	30	5	1.34	0.0098	MF
GO:0035174	histone serine kinase activity	4	2	0.18	0.0113	MF
