GO.ID	Term	Annotated	Significant	Expected	weightFisher	Ontology
GO:0016201	synaptic target inhibition	10	2	0.3	0.03497	BP
GO:0000122	negative regulation of transcription by ...	127	8	3.85	0.03801	BP
GO:0018108	peptidyl-tyrosine phosphorylation	40	4	1.21	0.05084	BP
GO:0051124	synaptic assembly at neuromuscular junct...	129	5	3.91	0.05219	BP
GO:0007476	imaginal disc-derived wing morphogenesis	233	15	7.06	0.05335	BP
GO:0043066	negative regulation of apoptotic process	81	7	2.45	0.05498	BP
GO:0016042	lipid catabolic process	51	4	1.54	0.05658	BP
GO:0035149	lumen formation, open tracheal system	13	2	0.39	0.05713	BP
GO:0045849	negative regulation of nurse cell apopto...	2	1	0.06	0.05966	BP
GO:0031887	lipid droplet transport along microtubul...	2	1	0.06	0.05966	BP
GO:1903430	negative regulation of cell maturation	2	1	0.06	0.05966	BP
GO:1902769	regulation of choline O-acetyltransferas...	2	1	0.06	0.05966	BP
GO:0031566	actomyosin contractile ring maintenance	2	1	0.06	0.05966	BP
GO:0007429	secondary branching, open tracheal syste...	2	1	0.06	0.05966	BP
GO:0098719	sodium ion import across plasma membrane	2	1	0.06	0.05966	BP
GO:0019441	tryptophan catabolic process to kynureni...	2	1	0.06	0.05966	BP
GO:0035106	operant conditioning	2	1	0.06	0.05966	BP
GO:0042249	establishment of planar polarity of embr...	2	1	0.06	0.05966	BP
GO:0009253	peptidoglycan catabolic process	2	1	0.06	0.05966	BP
GO:0035202	tracheal pit formation in open tracheal ...	2	1	0.06	0.05966	BP
GO:0032529	follicle cell microvillus organization	2	1	0.06	0.05966	BP
GO:0034110	regulation of homotypic cell-cell adhesi...	2	1	0.06	0.05966	BP
GO:0034116	positive regulation of heterotypic cell-...	2	1	0.06	0.05966	BP
GO:0032370	positive regulation of lipid transport	2	1	0.06	0.05966	BP
GO:0006370	7-methylguanosine mRNA capping	2	1	0.06	0.05966	BP
GO:0032491	detection of molecule of fungal origin	2	1	0.06	0.05966	BP
GO:1904886	beta-catenin destruction complex disasse...	2	1	0.06	0.05966	BP
GO:0003053	circadian regulation of heart rate	2	1	0.06	0.05966	BP
GO:0070682	proteasome regulatory particle assembly	2	1	0.06	0.05966	BP
GO:0071456	cellular response to hypoxia	30	3	0.91	0.06093	BP
GO:1902600	proton transmembrane transport	50	4	1.51	0.06363	BP
GO:0045610	regulation of hemocyte differentiation	30	4	0.91	0.06427	BP
GO:0030522	intracellular receptor signaling pathway	27	3	0.82	0.06492	BP
GO:0016082	synaptic vesicle priming	14	2	0.42	0.06536	BP
GO:0042331	phototaxis	14	2	0.42	0.06536	BP
GO:0007419	ventral cord development	31	3	0.94	0.06602	BP
GO:0045944	positive regulation of transcription by ...	220	11	6.66	0.06896	BP
GO:0018107	peptidyl-threonine phosphorylation	15	2	0.45	0.07395	BP
GO:0006893	Golgi to plasma membrane transport	16	2	0.48	0.08289	BP
GO:0045880	positive regulation of smoothened signal...	16	2	0.48	0.08289	BP
GO:0007173	epidermal growth factor receptor signali...	62	3	1.88	0.08324	BP
GO:0007611	learning or memory	138	6	4.18	0.08765	BP
GO:0001956	positive regulation of neurotransmitter ...	3	1	0.09	0.08815	BP
GO:0006910	phagocytosis, recognition	3	1	0.09	0.08815	BP
GO:0032049	cardiolipin biosynthetic process	3	1	0.09	0.08815	BP
GO:0048383	mesectoderm development	3	1	0.09	0.08815	BP
GO:0007403	glial cell fate determination	3	1	0.09	0.08815	BP
GO:0035165	embryonic crystal cell differentiation	3	1	0.09	0.08815	BP
GO:2000050	regulation of non-canonical Wnt signalin...	3	1	0.09	0.08815	BP
GO:0009157	deoxyribonucleoside monophosphate biosyn...	3	1	0.09	0.08815	BP
GO:0003380	establishment or maintenance of cytoskel...	3	1	0.09	0.08815	BP
GO:0009113	purine nucleobase biosynthetic process	3	1	0.09	0.08815	BP
GO:0035211	spermathecum morphogenesis	3	1	0.09	0.08815	BP
GO:0006833	water transport	3	1	0.09	0.08815	BP
GO:0097192	extrinsic apoptotic signaling pathway in...	3	1	0.09	0.08815	BP
GO:0002752	cell surface pattern recognition recepto...	3	1	0.09	0.08815	BP
GO:0048010	vascular endothelial growth factor recep...	3	1	0.09	0.08815	BP
GO:0007561	imaginal disc eversion	3	1	0.09	0.08815	BP
GO:0042683	negative regulation of compound eye cone...	3	1	0.09	0.08815	BP
GO:0000395	mRNA 5'-splice site recognition	3	1	0.09	0.08815	BP
GO:0035321	maintenance of imaginal disc-derived win...	3	1	0.09	0.08815	BP
GO:0090263	positive regulation of canonical Wnt sig...	35	3	1.06	0.08819	BP
GO:0048864	stem cell development	17	2	0.51	0.09213	BP
GO:0042594	response to starvation	108	6	3.27	0.09304	BP
GO:0008356	asymmetric cell division	91	4	2.76	0.09507	BP
GO:0042067	establishment of ommatidial planar polar...	52	5	1.57	0.09953	BP
GO:0048812	neuron projection morphogenesis	355	14	10.75	0.09959	BP
GO:2000112	regulation of cellular macromolecule bio...	783	29	23.71	0.10126	BP
GO:0007465	R7 cell fate commitment	18	2	0.55	0.10166	BP
GO:0007362	terminal region determination	18	2	0.55	0.10166	BP
GO:0000915	actomyosin contractile ring assembly	19	2	0.58	0.11144	BP
GO:0007444	imaginal disc development	451	26	13.66	0.11300	BP
GO:0032368	regulation of lipid transport	6	2	0.18	0.11513	BP
GO:0048499	synaptic vesicle membrane organization	11	2	0.33	0.11524	BP
GO:1990709	presynaptic active zone organization	13	2	0.39	0.11528	BP
GO:0007637	proboscis extension reflex	4	1	0.12	0.11578	BP
GO:0032924	activin receptor signaling pathway	4	1	0.12	0.11578	BP
GO:0007604	phototransduction, UV	4	1	0.12	0.11578	BP
GO:0043519	regulation of myosin II filament organiz...	4	1	0.12	0.11578	BP
GO:0006941	striated muscle contraction	4	1	0.12	0.11578	BP
GO:0007425	epithelial cell fate determination, open...	4	1	0.12	0.11578	BP
GO:1990255	subsynaptic reticulum organization	4	1	0.12	0.11578	BP
GO:0010470	regulation of gastrulation	4	1	0.12	0.11578	BP
GO:0060027	convergent extension involved in gastrul...	4	1	0.12	0.11578	BP
GO:0035170	lymph gland crystal cell differentiation	4	1	0.12	0.11578	BP
GO:0006013	mannose metabolic process	4	1	0.12	0.11578	BP
GO:0045464	R8 cell fate specification	4	1	0.12	0.11578	BP
GO:0034453	microtubule anchoring	4	1	0.12	0.11578	BP
GO:0009997	negative regulation of cardioblast cell ...	4	1	0.12	0.11578	BP
GO:0007270	neuron-neuron synaptic transmission	4	1	0.12	0.11578	BP
GO:0051289	protein homotetramerization	4	1	0.12	0.11578	BP
GO:0060323	head morphogenesis	4	1	0.12	0.11578	BP
GO:0060612	adipose tissue development	4	1	0.12	0.11578	BP
GO:0097254	renal tubular secretion	4	1	0.12	0.11578	BP
GO:0046167	glycerol-3-phosphate biosynthetic proces...	4	1	0.12	0.11578	BP
GO:0042691	positive regulation of crystal cell diff...	4	1	0.12	0.11578	BP
GO:0061060	negative regulation of peptidoglycan rec...	4	1	0.12	0.11578	BP
GO:0007510	cardioblast cell fate determination	4	1	0.12	0.11578	BP
GO:0007500	mesodermal cell fate determination	4	1	0.12	0.11578	BP
GO:0007503	fat body development	4	1	0.12	0.11578	BP
GO:2001022	positive regulation of response to DNA d...	4	1	0.12	0.11578	BP
GO:0007398	ectoderm development	23	3	0.7	0.12032	BP
GO:0008354	germ cell migration	39	3	1.18	0.12092	BP
GO:0007426	tracheal outgrowth, open tracheal system	21	2	0.64	0.13169	BP
GO:0032147	activation of protein kinase activity	42	3	1.27	0.13322	BP
GO:0023052	signaling	1249	45	37.83	0.13565	BP
GO:0007520	myoblast fusion	43	3	1.3	0.14021	BP
GO:0007455	eye-antennal disc morphogenesis	34	3	1.03	0.14119	BP
GO:0048104	establishment of body hair or bristle pl...	6	2	0.18	0.14177	BP
GO:0007522	visceral muscle development	12	2	0.36	0.14192	BP
GO:0007378	amnioserosa formation	5	1	0.15	0.14258	BP
GO:0007313	maternal specification of dorsal/ventral...	5	1	0.15	0.14258	BP
GO:0007348	regulation of syncytial blastoderm mitot...	5	1	0.15	0.14258	BP
GO:0032922	circadian regulation of gene expression	5	1	0.15	0.14258	BP
GO:0007486	imaginal disc-derived female genitalia d...	5	1	0.15	0.14258	BP
GO:0016200	synaptic target attraction	5	1	0.15	0.14258	BP
GO:0022611	dormancy process	5	1	0.15	0.14258	BP
GO:0019236	response to pheromone	5	1	0.15	0.14258	BP
GO:0006398	mRNA 3'-end processing by stem-loop bind...	5	1	0.15	0.14258	BP
GO:0048058	compound eye corneal lens development	5	1	0.15	0.14258	BP
GO:0045026	plasma membrane fusion	5	1	0.15	0.14258	BP
GO:0048047	mating behavior, sex discrimination	5	1	0.15	0.14258	BP
GO:0061098	positive regulation of protein tyrosine ...	5	1	0.15	0.14258	BP
GO:0050766	positive regulation of phagocytosis	5	1	0.15	0.14258	BP
GO:0019532	oxalate transport	5	1	0.15	0.14258	BP
GO:0007422	peripheral nervous system development	68	4	2.06	0.14986	BP
GO:0014706	striated muscle tissue development	23	2	0.7	0.15269	BP
GO:0019730	antimicrobial humoral response	62	3	1.88	0.15296	BP
GO:0009636	response to toxic substance	108	5	3.27	0.15602	BP
GO:0035167	larval lymph gland hemopoiesis	41	4	1.24	0.16102	BP
GO:0033044	regulation of chromosome organization	108	4	3.27	0.16375	BP
GO:0051260	protein homooligomerization	10	2	0.3	0.16772	BP
GO:0007312	oocyte nucleus migration involved in ooc...	6	1	0.18	0.16857	BP
GO:0048526	imaginal disc-derived wing expansion	6	1	0.18	0.16857	BP
GO:0007415	defasciculation of motor neuron axon	6	1	0.18	0.16857	BP
GO:0006071	glycerol metabolic process	6	1	0.18	0.16857	BP
GO:0006012	galactose metabolic process	6	1	0.18	0.16857	BP
GO:0035262	gonad morphogenesis	6	1	0.18	0.16857	BP
GO:0018344	protein geranylgeranylation	6	1	0.18	0.16857	BP
GO:1902358	sulfate transmembrane transport	6	1	0.18	0.16857	BP
GO:0048172	regulation of short-term neuronal synapt...	6	1	0.18	0.16857	BP
GO:0019934	cGMP-mediated signaling	6	1	0.18	0.16857	BP
GO:0060395	SMAD protein signal transduction	6	1	0.18	0.16857	BP
GO:0060361	flight	6	1	0.18	0.16857	BP
GO:1904059	regulation of locomotor rhythm	6	1	0.18	0.16857	BP
GO:0010811	positive regulation of cell-substrate ad...	6	1	0.18	0.16857	BP
GO:0006465	signal peptide processing	6	1	0.18	0.16857	BP
GO:0031034	myosin filament assembly	6	1	0.18	0.16857	BP
GO:0032869	cellular response to insulin stimulus	52	2	1.57	0.16896	BP
GO:0048813	dendrite morphogenesis	123	6	3.73	0.16932	BP
GO:0005886	plasma membrane	708	31	21.01	0.013	CC
GO:0071204	histone pre-mRNA 3'end processing comple...	1	1	0.03	0.030	CC
GO:0070825	micropyle	1	1	0.03	0.030	CC
GO:0005683	U7 snRNP	1	1	0.03	0.030	CC
GO:0002102	podosome	1	1	0.03	0.030	CC
GO:0043195	terminal bouton	53	4	1.57	0.053	CC
GO:0016020	membrane	1332	51	39.54	0.054	CC
GO:0097060	synaptic membrane	27	4	0.8	0.058	CC
GO:0031477	myosin VII complex	2	1	0.06	0.058	CC
GO:0035182	female germline ring canal outer rim	2	1	0.06	0.058	CC
GO:0071458	integral component of cytoplasmic side o...	2	1	0.06	0.058	CC
GO:0048179	activin receptor complex	2	1	0.06	0.058	CC
GO:0032433	filopodium tip	2	1	0.06	0.058	CC
GO:0071556	integral component of lumenal side of en...	2	1	0.06	0.058	CC
GO:0005640	nuclear outer membrane	2	1	0.06	0.058	CC
GO:0048471	perinuclear region of cytoplasm	50	4	1.48	0.060	CC
GO:0031594	neuromuscular junction	67	5	1.99	0.074	CC
GO:0036062	presynaptic periactive zone	3	1	0.09	0.086	CC
GO:0031224	intrinsic component of membrane	655	23	19.44	0.111	CC
GO:0005968	Rab-protein geranylgeranyltransferase co...	4	1	0.12	0.114	CC
GO:0005616	larval serum protein complex	4	1	0.12	0.114	CC
GO:0005795	Golgi stack	48	3	1.42	0.117	CC
GO:0030915	Smc5-Smc6 complex	5	1	0.15	0.140	CC
GO:0070732	spindle envelope	5	1	0.15	0.140	CC
GO:0071254	cytoplasmic U snRNP body	5	1	0.15	0.140	CC
GO:0016363	nuclear matrix	5	1	0.15	0.140	CC
GO:0014069	postsynaptic density	5	1	0.15	0.140	CC
GO:1990726	Lsm1-7-Pat1 complex	5	1	0.15	0.140	CC
GO:0045170	spectrosome	5	1	0.15	0.140	CC
GO:0005818	aster	6	1	0.18	0.165	CC
GO:0045180	basal cortex	6	1	0.18	0.165	CC
GO:0000813	ESCRT I complex	6	1	0.18	0.165	CC
GO:0044297	cell body	75	3	2.23	0.166	CC
GO:0000796	condensin complex	7	1	0.21	0.190	CC
GO:0032783	super elongation complex	7	1	0.21	0.190	CC
GO:0005688	U6 snRNP	7	1	0.21	0.190	CC
GO:0008250	oligosaccharyltransferase complex	7	1	0.21	0.190	CC
GO:0031083	BLOC-1 complex	7	1	0.21	0.190	CC
GO:0005576	extracellular region	270	12	8.01	0.202	CC
GO:0035363	histone locus body	8	1	0.24	0.214	CC
GO:0005834	heterotrimeric G-protein complex	8	1	0.24	0.214	CC
GO:0000137	Golgi cis cisterna	8	1	0.24	0.214	CC
GO:0030667	secretory granule membrane	8	1	0.24	0.214	CC
GO:0016006	Nebenkern	8	1	0.24	0.214	CC
GO:0043231	intracellular membrane-bounded organelle	2744	68	81.45	0.232	CC
GO:0042734	presynaptic membrane	12	2	0.36	0.236	CC
GO:0008540	proteasome regulatory particle, base sub...	9	1	0.27	0.238	CC
GO:0019773	proteasome core complex, alpha-subunit c...	9	1	0.27	0.238	CC
GO:0030018	Z disc	32	2	0.95	0.245	CC
GO:0005902	microvillus	10	1	0.3	0.260	CC
GO:0030173	integral component of Golgi membrane	10	1	0.3	0.260	CC
GO:0071212	subsynaptic reticulum	10	1	0.3	0.260	CC
GO:0005689	U12-type spliceosomal complex	11	1	0.33	0.282	CC
GO:0005736	RNA polymerase I complex	11	1	0.33	0.282	CC
GO:0010369	chromocenter	11	1	0.33	0.282	CC
GO:0031981	nuclear lumen	591	8	17.54	0.302	CC
GO:0005887	integral component of plasma membrane	280	11	8.31	0.303	CC
GO:0005777	peroxisome	65	3	1.93	0.304	CC
GO:0005844	polysome	12	1	0.36	0.304	CC
GO:0005665	RNA polymerase II, core complex	13	1	0.39	0.324	CC
GO:0071004	U2-type prespliceosome	13	1	0.39	0.324	CC
GO:0098975	postsynapse of neuromuscular junction	13	1	0.39	0.324	CC
GO:0005927	muscle tendon junction	13	1	0.39	0.324	CC
GO:0005773	vacuole	94	2	2.79	0.347	CC
GO:0008021	synaptic vesicle	42	2	1.25	0.356	CC
GO:0005615	extracellular space	138	6	4.1	0.361	CC
GO:0030659	cytoplasmic vesicle membrane	84	4	2.49	0.362	CC
GO:0008074	guanylate cyclase complex, soluble	15	1	0.45	0.364	CC
GO:0031201	SNARE complex	15	1	0.45	0.364	CC
GO:0009986	cell surface	43	2	1.28	0.367	CC
GO:0005634	nucleus	1599	40	47.46	0.378	CC
GO:0030139	endocytic vesicle	16	1	0.47	0.383	CC
GO:0045211	postsynaptic membrane	17	1	0.5	0.401	CC
GO:0031965	nuclear membrane	20	2	0.59	0.417	CC
GO:0005666	RNA polymerase III complex	18	1	0.53	0.419	CC
GO:0031519	PcG protein complex	18	1	0.53	0.419	CC
GO:0005765	lysosomal membrane	19	1	0.56	0.437	CC
GO:0045178	basal part of cell	58	3	1.72	0.457	CC
GO:0016021	integral component of membrane	640	22	19	0.467	CC
GO:0097526	spliceosomal tri-snRNP complex	21	1	0.62	0.470	CC
GO:0030660	Golgi-associated vesicle membrane	21	1	0.62	0.470	CC
GO:0016324	apical plasma membrane	53	2	1.57	0.470	CC
GO:0005938	cell cortex	129	4	3.83	0.474	CC
GO:0000922	spindle pole	22	1	0.65	0.485	CC
GO:0005876	spindle microtubule	24	1	0.71	0.516	CC
GO:0017053	transcription repressor complex	24	1	0.71	0.516	CC
GO:0031410	cytoplasmic vesicle	265	8	7.87	0.516	CC
GO:0019898	extrinsic component of membrane	60	2	1.78	0.558	CC
GO:0005741	mitochondrial outer membrane	27	1	0.8	0.558	CC
GO:0012505	endomembrane system	668	16	19.83	0.570	CC
GO:0032154	cleavage furrow	28	1	0.83	0.571	CC
GO:0005703	polytene chromosome puff	30	1	0.89	0.596	CC
GO:0005739	mitochondrion	507	9	15.05	0.600	CC
GO:0005794	Golgi apparatus	212	7	6.29	0.611	CC
GO:0043025	neuronal cell body	69	2	2.05	0.613	CC
GO:0000139	Golgi membrane	44	2	1.31	0.629	CC
GO:0022627	cytosolic small ribosomal subunit	33	1	0.98	0.631	CC
GO:0005912	adherens junction	72	2	2.14	0.636	CC
GO:0031252	cell leading edge	35	1	1.04	0.653	CC
GO:0045179	apical cortex	35	1	1.04	0.653	CC
GO:0045495	pole plasm	36	1	1.07	0.663	CC
GO:0099568	cytoplasmic region	162	4	4.81	0.694	CC
GO:0030176	integral component of endoplasmic reticu...	42	2	1.25	0.699	CC
GO:0005783	endoplasmic reticulum	250	6	7.42	0.747	CC
GO:0031012	extracellular matrix	48	1	1.42	0.766	CC
GO:0098791	Golgi apparatus subcompartment	106	4	3.15	0.824	CC
GO:0005737	cytoplasm	2576	67	76.46	0.825	CC
GO:0000793	condensed chromosome	65	2	1.93	0.836	CC
GO:0030425	dendrite	70	1	2.08	0.881	CC
GO:0098687	chromosomal region	118	2	3.5	0.931	CC
GO:0005667	transcription regulator complex	122	2	3.62	0.949	CC
GO:0000785	chromatin	170	2	5.05	0.965	CC
GO:0005700	polytene chromosome	144	2	4.27	0.969	CC
GO:0005759	mitochondrial matrix	134	1	3.98	0.983	CC
GO:0031966	mitochondrial membrane	167	2	4.96	0.986	CC
GO:0000228	nuclear chromosome	147	1	4.36	0.989	CC
GO:0005829	cytosol	380	6	11.28	0.989	CC
GO:0005622	intracellular anatomical structure	3838	99	113.92	0.990	CC
GO:0005730	nucleolus	164	2	4.87	0.991	CC
GO:0005654	nucleoplasm	319	4	9.47	0.997	CC
GO:0032991	protein-containing complex	1792	24	53.19	1.000	CC
GO:0098590	plasma membrane region	176	7	5.22	1.000	CC
GO:0010008	endosome membrane	41	1	1.22	1.000	CC
GO:0043005	neuron projection	189	5	5.61	1.000	CC
GO:0097447	dendritic tree	70	1	2.08	1.000	CC
GO:0042579	microbody	65	3	1.93	1.000	CC
GO:0015629	actin cytoskeleton	64	2	1.9	1.000	CC
GO:0005764	lysosome	56	1	1.66	1.000	CC
GO:0099512	supramolecular fiber	105	3	3.12	1.000	CC
GO:0099513	polymeric cytoskeletal fiber	56	1	1.66	1.000	CC
GO:0099738	cell cortex region	43	1	1.28	1.000	CC
GO:0005768	endosome	152	1	4.51	1.000	CC
GO:0043226	organelle	3140	76	93.2	1.000	CC
GO:0043227	membrane-bounded organelle	2826	68	83.88	1.000	CC
GO:0005694	chromosome	369	7	10.95	1.000	CC
GO:0043228	non-membrane-bounded organelle	979	16	29.06	1.000	CC
GO:0043229	intracellular organelle	3093	75	91.81	1.000	CC
GO:0061695	transferase complex, transferring phosph...	138	2	4.1	1.000	CC
GO:0030054	cell junction	305	12	9.05	1.000	CC
GO:0030055	cell-substrate junction	32	1	0.95	1.000	CC
GO:0009898	cytoplasmic side of plasma membrane	33	1	0.98	1.000	CC
GO:0061174	type I terminal bouton	24	1	0.71	1.000	CC
GO:0099080	supramolecular complex	185	4	5.49	1.000	CC
GO:0120114	Sm-like protein family complex	61	2	1.81	1.000	CC
GO:0099081	supramolecular polymer	107	3	3.18	1.000	CC
GO:0030532	small nuclear ribonucleoprotein complex	56	2	1.66	1.000	CC
GO:0000502	proteasome complex	41	2	1.22	1.000	CC
GO:0098852	lytic vacuole membrane	19	1	0.56	1.000	CC
GO:0140513	nuclear protein-containing complex	559	5	16.59	1.000	CC
GO:0098562	cytoplasmic side of membrane	39	2	1.16	1.000	CC
GO:0045202	synapse	188	10	5.58	1.000	CC
GO:0015630	microtubule cytoskeleton	198	2	5.88	1.000	CC
GO:0098858	actin-based cell projection	18	2	0.53	1.000	CC
GO:0005856	cytoskeleton	284	4	8.43	1.000	CC
GO:0005789	endoplasmic reticulum membrane	115	3	3.41	1.000	CC
GO:0032153	cell division site	33	1	0.98	1.000	CC
GO:0071010	prespliceosome	18	1	0.53	1.000	CC
GO:0035324	female germline ring canal	13	1	0.39	1.000	CC
GO:1902494	catalytic complex	604	8	17.93	1.000	CC
GO:0034399	nuclear periphery	28	1	0.83	1.000	CC
GO:0098552	side of membrane	47	2	1.4	1.000	CC
GO:0043232	intracellular non-membrane-bounded organ...	979	16	29.06	1.000	CC
GO:0005774	vacuolar membrane	47	1	1.4	1.000	CC
GO:0098553	lumenal side of endoplasmic reticulum me...	2	1	0.06	1.000	CC
GO:0043233	organelle lumen	747	9	22.17	1.000	CC
GO:0097525	spliceosomal snRNP complex	49	1	1.45	1.000	CC
GO:0098554	cytoplasmic side of endoplasmic reticulu...	5	1	0.15	1.000	CC
GO:0043235	receptor complex	32	1	0.95	1.000	CC
GO:1905360	GTPase complex	8	1	0.24	1.000	CC
GO:0071944	cell periphery	834	34	24.75	1.000	CC
GO:0036452	ESCRT complex	20	1	0.59	1.000	CC
GO:0031226	intrinsic component of plasma membrane	289	11	8.58	1.000	CC
GO:0031227	intrinsic component of endoplasmic retic...	45	2	1.34	1.000	CC
GO:0031228	intrinsic component of Golgi membrane	11	1	0.33	1.000	CC
GO:1905368	peptidase complex	63	2	1.87	1.000	CC
GO:1905369	endopeptidase complex	44	2	1.31	1.000	CC
GO:0043679	axon terminus	57	4	1.69	1.000	CC
GO:0140534	endoplasmic reticulum protein-containing...	32	1	0.95	1.000	CC
GO:0000323	lytic vacuole	57	1	1.69	1.000	CC
GO:0140535	intracellular protein-containing complex	378	3	11.22	1.000	CC
GO:0005874	microtubule	43	1	1.28	1.000	CC
GO:0031090	organelle membrane	460	11	13.65	1.000	CC
GO:0098588	bounding membrane of organelle	209	7	6.2	1.000	CC
GO:0030016	myofibril	46	2	1.37	1.000	CC
GO:0030017	sarcomere	42	2	1.25	1.000	CC
GO:1990904	ribonucleoprotein complex	405	4	12.02	1.000	CC
GO:0099503	secretory vesicle	55	3	1.63	1.000	CC
GO:0005681	spliceosomal complex	65	1	1.93	1.000	CC
GO:0098827	endoplasmic reticulum subcompartment	119	3	3.53	1.000	CC
GO:0012506	vesicle membrane	89	4	2.64	1.000	CC
GO:0098576	lumenal side of membrane	2	1	0.06	1.000	CC
GO:0005575	cellular_component	4683	139	139	1.000	CC
GO:0005684	U2-type spliceosomal complex	24	1	0.71	1.000	CC
GO:0008023	transcription elongation factor complex	30	1	0.89	1.000	CC
GO:1902911	protein kinase complex	36	1	1.07	1.000	CC
GO:0000428	DNA-directed RNA polymerase complex	97	1	2.88	1.000	CC
GO:0022624	proteasome accessory complex	19	1	0.56	1.000	CC
GO:0022626	cytosolic ribosome	84	1	2.49	1.000	CC
GO:0005740	mitochondrial envelope	179	2	5.31	1.000	CC
GO:0031300	intrinsic component of organelle membran...	78	2	2.32	1.000	CC
GO:0003997	acyl-CoA oxidase activity	2	2	0.06	0.00088	MF
GO:0004879	nuclear receptor activity	13	3	0.39	0.00594	MF
GO:0003995	acyl-CoA dehydrogenase activity	5	2	0.15	0.00831	MF
GO:0000981	DNA-binding transcription factor activit...	154	11	4.59	0.01775	MF
GO:0046982	protein heterodimerization activity	73	6	2.18	0.02075	MF
GO:0005351	carbohydrate:proton symporter activity	8	2	0.24	0.02193	MF
GO:0005355	glucose transmembrane transporter activi...	8	2	0.24	0.02193	MF
GO:0061629	RNA polymerase II-specific DNA-binding t...	8	2	0.24	0.02193	MF
GO:0042834	peptidoglycan binding	8	2	0.24	0.02193	MF
GO:0005021	vascular endothelial growth factor-activ...	1	1	0.03	0.02980	MF
GO:0005504	fatty acid binding	1	1	0.03	0.02980	MF
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate tr...	1	1	0.03	0.02980	MF
GO:0031005	filamin binding	1	1	0.03	0.02980	MF
