GO.ID	Term	Annotated	Significant	Expected	weightFisher	Ontology
GO:0098662	inorganic cation transmembrane transport	74	1	0.47	1.0000	BP
GO:0009199	ribonucleoside triphosphate metabolic pr...	43	1	0.27	1.0000	BP
GO:0016241	regulation of macroautophagy	8	1	0.05	1.0000	BP
GO:0061326	renal tubule development	24	1	0.15	1.0000	BP
GO:0006082	organic acid metabolic process	119	1	0.75	1.0000	BP
GO:0018193	peptidyl-amino acid modification	128	1	0.81	1.0000	BP
GO:0007088	regulation of mitotic nuclear division	21	1	0.13	1.0000	BP
GO:0070925	organelle assembly	134	1	0.85	1.0000	BP
GO:0002165	instar larval or pupal development	237	2	1.5	1.0000	BP
GO:0043632	modification-dependent macromolecule cat...	104	4	0.66	1.0000	BP
GO:0019774	proteasome core complex, beta-subunit co...	5	2	0.02	0.00022	CC
GO:0008540	proteasome regulatory particle, base sub...	5	2	0.02	0.00022	CC
GO:0017133	mitochondrial electron transfer flavopro...	2	1	0.01	0.00975	CC
GO:0034515	proteasome storage granule	2	1	0.01	0.00975	CC
GO:0031597	cytosolic proteasome complex	4	1	0.02	0.01942	CC
GO:0005680	anaphase-promoting complex	4	1	0.02	0.01942	CC
GO:0000932	P-body	10	1	0.05	0.04790	CC
GO:0000407	phagophore assembly site	12	1	0.06	0.05723	CC
GO:0043296	apical junction complex	37	1	0.18	0.16700	CC
GO:0005615	extracellular space	68	1	0.33	0.28694	CC
GO:0005794	Golgi apparatus	109	1	0.53	0.42145	CC
GO:1990904	ribonucleoprotein complex	176	1	0.86	0.59246	CC
GO:0005634	nucleus	780	2	3.81	0.95020	CC
GO:0005737	cytoplasm	1306	6	6.38	0.97172	CC
GO:0035770	ribonucleoprotein granule	20	1	0.1	1.00000	CC
GO:0099080	supramolecular complex	79	1	0.39	1.00000	CC
GO:0000151	ubiquitin ligase complex	49	1	0.24	1.00000	CC
GO:0070161	anchoring junction	78	1	0.38	1.00000	CC
GO:0000152	nuclear ubiquitin ligase complex	6	1	0.03	1.00000	CC
GO:0005622	intracellular anatomical structure	1867	9	9.12	1.00000	CC
GO:0070013	intracellular organelle lumen	362	1	1.77	1.00000	CC
GO:1990234	transferase complex	169	1	0.83	1.00000	CC
GO:1990204	oxidoreductase complex	32	1	0.16	1.00000	CC
GO:0012505	endomembrane system	325	1	1.59	1.00000	CC
GO:0098798	mitochondrial protein-containing complex	86	1	0.42	1.00000	CC
GO:0005739	mitochondrion	250	1	1.22	1.00000	CC
GO:0005759	mitochondrial matrix	67	1	0.33	1.00000	CC
GO:0043231	intracellular membrane-bounded organelle	1333	4	6.51	1.00000	CC
GO:0005911	cell-cell junction	78	1	0.38	1.00000	CC
GO:0031461	cullin-RING ubiquitin ligase complex	39	1	0.19	1.00000	CC
GO:0045251	electron transfer flavoprotein complex	2	1	0.01	1.00000	CC
GO:0043232	intracellular non-membrane-bounded organ...	441	2	2.16	1.00000	CC
GO:0000502	proteasome complex	22	4	0.11	1.00000	CC
GO:0043233	organelle lumen	362	1	1.77	1.00000	CC
GO:0036464	cytoplasmic ribonucleoprotein granule	20	1	0.1	1.00000	CC
GO:0031974	membrane-enclosed lumen	362	1	1.77	1.00000	CC
GO:0005575	cellular_component	2251	11	11	1.00000	CC
GO:0140535	intracellular protein-containing complex	182	5	0.89	1.00000	CC
GO:0005576	extracellular region	125	1	0.61	1.00000	CC
GO:0043226	organelle	1505	5	7.35	1.00000	CC
GO:0043227	membrane-bounded organelle	1370	4	6.69	1.00000	CC
GO:0043228	non-membrane-bounded organelle	441	2	2.16	1.00000	CC
GO:0005838	proteasome regulatory particle	12	2	0.06	1.00000	CC
GO:0005829	cytosol	174	1	0.85	1.00000	CC
GO:0043229	intracellular organelle	1486	5	7.26	1.00000	CC
GO:0005839	proteasome core complex	8	2	0.04	1.00000	CC
GO:0032991	protein-containing complex	821	7	4.01	1.00000	CC
GO:0140513	nuclear protein-containing complex	267	1	1.3	1.00000	CC
GO:1902494	catalytic complex	294	6	1.44	1.00000	CC
GO:0030054	cell junction	149	1	0.73	1.00000	CC
GO:0022624	proteasome accessory complex	12	2	0.06	1.00000	CC
GO:0110165	cellular anatomical entity	2241	11	10.95	1.00000	CC
GO:1905368	peptidase complex	34	4	0.17	1.00000	CC
GO:1905369	endopeptidase complex	24	4	0.12	1.00000	CC
GO:0000118	histone deacetylase complex	8	0	0.04	1.00000	CC
GO:0000123	histone acetyltransferase complex	28	0	0.14	1.00000	CC
GO:0000124	SAGA complex	7	0	0.03	1.00000	CC
GO:0000126	transcription factor TFIIIB complex	3	0	0.01	1.00000	CC
GO:0000127	transcription factor TFIIIC complex	1	0	0	1.00000	CC
GO:0000137	Golgi cis cisterna	6	0	0.03	1.00000	CC
GO:0000138	Golgi trans cisterna	6	0	0.03	1.00000	CC
GO:0000139	Golgi membrane	26	0	0.13	1.00000	CC
GO:0000145	exocyst	2	0	0.01	1.00000	CC
GO:0000153	cytoplasmic ubiquitin ligase complex	3	0	0.01	1.00000	CC
GO:0000159	protein phosphatase type 2A complex	2	0	0.01	1.00000	CC
GO:0000164	protein phosphatase type 1 complex	2	0	0.01	1.00000	CC
GO:0000172	ribonuclease MRP complex	2	0	0.01	1.00000	CC
GO:0000176	nuclear exosome (RNase complex)	6	0	0.03	1.00000	CC
GO:0000177	cytoplasmic exosome (RNase complex)	3	0	0.01	1.00000	CC
GO:0000178	exosome (RNase complex)	7	0	0.03	1.00000	CC
GO:0000214	tRNA-intron endonuclease complex	2	0	0.01	1.00000	CC
GO:0000220	vacuolar proton-transporting V-type ATPa...	2	0	0.01	1.00000	CC
GO:0000221	vacuolar proton-transporting V-type ATPa...	2	0	0.01	1.00000	CC
GO:0000228	nuclear chromosome	71	0	0.35	1.00000	CC
GO:0000235	astral microtubule	1	0	0	1.00000	CC
GO:0000242	pericentriolar material	6	0	0.03	1.00000	CC
GO:0000243	commitment complex	5	0	0.02	1.00000	CC
GO:0000275	mitochondrial proton-transporting ATP sy...	2	0	0.01	1.00000	CC
GO:0000276	mitochondrial proton-transporting ATP sy...	2	0	0.01	1.00000	CC
GO:0000307	cyclin-dependent protein kinase holoenzy...	7	0	0.03	1.00000	CC
GO:0000313	organellar ribosome	31	0	0.15	1.00000	CC
GO:0000314	organellar small ribosomal subunit	10	0	0.05	1.00000	CC
GO:0000315	organellar large ribosomal subunit	22	0	0.11	1.00000	CC
GO:0000323	lytic vacuole	30	0	0.15	1.00000	CC
GO:0000346	transcription export complex	2	0	0.01	1.00000	CC
GO:0000347	THO complex	1	0	0	1.00000	CC
GO:0000408	EKC/KEOPS complex	1	0	0	1.00000	CC
GO:0000421	autophagosome membrane	2	0	0.01	1.00000	CC
GO:0000428	DNA-directed RNA polymerase complex	47	0	0.23	1.00000	CC
GO:0000439	transcription factor TFIIH core complex	4	0	0.02	1.00000	CC
GO:0000506	glycosylphosphatidylinositol-N-acetylglu...	1	0	0	1.00000	CC
GO:0000775	chromosome, centromeric region	22	0	0.11	1.00000	CC
GO:0000776	kinetochore	14	0	0.07	1.00000	CC
GO:0000779	condensed chromosome, centromeric region	15	0	0.07	1.00000	CC
GO:0000781	chromosome, telomeric region	4	0	0.02	1.00000	CC
GO:0000785	chromatin	79	0	0.39	1.00000	CC
GO:0000786	nucleosome	1	0	0	1.00000	CC
GO:0000791	euchromatin	10	0	0.05	1.00000	CC
GO:0000792	heterochromatin	12	0	0.06	1.00000	CC
GO:0000793	condensed chromosome	28	0	0.14	1.00000	CC
GO:0000794	condensed nuclear chromosome	12	0	0.06	1.00000	CC
GO:0000795	synaptonemal complex	2	0	0.01	1.00000	CC
GO:0000796	condensin complex	1	0	0	1.00000	CC
GO:0000798	nuclear cohesin complex	2	0	0.01	1.00000	CC
GO:0000803	sex chromosome	5	0	0.02	1.00000	CC
GO:0000805	X chromosome	5	0	0.02	1.00000	CC
GO:0000808	origin recognition complex	6	0	0.03	1.00000	CC
GO:0000811	GINS complex	2	0	0.01	1.00000	CC
GO:0000813	ESCRT I complex	5	0	0.02	1.00000	CC
GO:0000814	ESCRT II complex	3	0	0.01	1.00000	CC
GO:0000815	ESCRT III complex	4	0	0.02	1.00000	CC
GO:0000835	ER ubiquitin ligase complex	1	0	0	1.00000	CC
GO:0000836	Hrd1p ubiquitin ligase complex	1	0	0	1.00000	CC
GO:0000922	spindle pole	8	0	0.04	1.00000	CC
GO:0000923	equatorial microtubule organizing center	3	0	0.01	1.00000	CC
GO:0000930	gamma-tubulin complex	4	0	0.02	1.00000	CC
GO:0000931	gamma-tubulin large complex	3	0	0.01	1.00000	CC
GO:0000938	GARP complex	4	0	0.02	1.00000	CC
GO:0000940	outer kinetochore	3	0	0.01	1.00000	CC
GO:0000974	Prp19 complex	6	0	0.03	1.00000	CC
GO:0001405	PAM complex, Tim23 associated import mot...	1	0	0	1.00000	CC
GO:0001652	granular component	1	0	0	1.00000	CC
GO:0001673	male germ cell nucleus	1	0	0	1.00000	CC
GO:0001674	female germ cell nucleus	4	0	0.02	1.00000	CC
GO:0001725	stress fiber	2	0	0.01	1.00000	CC
GO:0001726	ruffle	1	0	0	1.00000	CC
GO:0001940	male pronucleus	1	0	0	1.00000	CC
GO:0002102	podosome	1	0	0	1.00000	CC
GO:0002178	palmitoyltransferase complex	2	0	0.01	1.00000	CC
GO:0005581	collagen trimer	1	0	0	1.00000	CC
GO:0005604	basement membrane	4	0	0.02	1.00000	CC
GO:0005616	larval serum protein complex	4	0	0.02	1.00000	CC
GO:0005635	nuclear envelope	43	0	0.21	1.00000	CC
GO:0005637	nuclear inner membrane	2	0	0.01	1.00000	CC
GO:0005639	integral component of nuclear inner memb...	1	0	0	1.00000	CC
GO:0005643	nuclear pore	15	0	0.07	1.00000	CC
GO:0005652	nuclear lamina	4	0	0.02	1.00000	CC
GO:0005654	nucleoplasm	160	0	0.78	1.00000	CC
GO:0005655	nucleolar ribonuclease P complex	2	0	0.01	1.00000	CC
GO:0005656	nuclear pre-replicative complex	2	0	0.01	1.00000	CC
GO:0005657	replication fork	15	0	0.07	1.00000	CC
GO:0005658	alpha DNA polymerase:primase complex	3	0	0.01	1.00000	CC
GO:0005663	DNA replication factor C complex	2	0	0.01	1.00000	CC
GO:0005664	nuclear origin of replication recognitio...	6	0	0.03	1.00000	CC
GO:0005665	RNA polymerase II, core complex	6	0	0.03	1.00000	CC
GO:0005666	RNA polymerase III complex	8	0	0.04	1.00000	CC
GO:0005667	transcription regulator complex	60	0	0.29	1.00000	CC
GO:0005669	transcription factor TFIID complex	10	0	0.05	1.00000	CC
GO:0005672	transcription factor TFIIA complex	1	0	0	1.00000	CC
GO:0005673	transcription factor TFIIE complex	1	0	0	1.00000	CC
GO:0005674	transcription factor TFIIF complex	2	0	0.01	1.00000	CC
GO:0005675	transcription factor TFIIH holo complex	6	0	0.03	1.00000	CC
GO:0005677	chromatin silencing complex	2	0	0.01	1.00000	CC
GO:0005681	spliceosomal complex	35	0	0.17	1.00000	CC
GO:0005682	U5 snRNP	4	0	0.02	1.00000	CC
GO:0005684	U2-type spliceosomal complex	17	0	0.08	1.00000	CC
GO:0005685	U1 snRNP	7	0	0.03	1.00000	CC
GO:0005686	U2 snRNP	9	0	0.04	1.00000	CC
GO:0005687	U4 snRNP	2	0	0.01	1.00000	CC
GO:0005688	U6 snRNP	3	0	0.01	1.00000	CC
GO:0005689	U12-type spliceosomal complex	4	0	0.02	1.00000	CC
GO:0005693	U12 snRNP	1	0	0	1.00000	CC
GO:0005694	chromosome	172	0	0.84	1.00000	CC
GO:0005697	telomerase holoenzyme complex	1	0	0	1.00000	CC
GO:0005700	polytene chromosome	68	0	0.33	1.00000	CC
GO:0005701	polytene chromosome chromocenter	4	0	0.02	1.00000	CC
GO:0005703	polytene chromosome puff	12	0	0.06	1.00000	CC
GO:0005704	polytene chromosome band	3	0	0.01	1.00000	CC
GO:0005705	polytene chromosome interband	15	0	0.07	1.00000	CC
GO:0005712	chiasma	1	0	0	1.00000	CC
GO:0005721	pericentric heterochromatin	4	0	0.02	1.00000	CC
GO:0005722	beta-heterochromatin	1	0	0	1.00000	CC
GO:0005723	alpha-heterochromatin	1	0	0	1.00000	CC
GO:0005730	nucleolus	75	0	0.37	1.00000	CC
GO:0005732	sno(s)RNA-containing ribonucleoprotein c...	7	0	0.03	1.00000	CC
GO:0005736	RNA polymerase I complex	4	0	0.02	1.00000	CC
GO:0005740	mitochondrial envelope	88	0	0.43	1.00000	CC
GO:0005741	mitochondrial outer membrane	12	0	0.06	1.00000	CC
GO:0005742	mitochondrial outer membrane translocase...	3	0	0.01	1.00000	CC
GO:0005743	mitochondrial inner membrane	67	0	0.33	1.00000	CC
GO:0005744	TIM23 mitochondrial import inner membran...	7	0	0.03	1.00000	CC
GO:0005746	mitochondrial respirasome	25	0	0.12	1.00000	CC
GO:0005747	mitochondrial respiratory chain complex ...	15	0	0.07	1.00000	CC
GO:0005749	mitochondrial respiratory chain complex ...	3	0	0.01	1.00000	CC
GO:0005750	mitochondrial respiratory chain complex ...	7	0	0.03	1.00000	CC
GO:0005753	mitochondrial proton-transporting ATP sy...	4	0	0.02	1.00000	CC
GO:0005758	mitochondrial intermembrane space	8	0	0.04	1.00000	CC
GO:0005761	mitochondrial ribosome	31	0	0.15	1.00000	CC
GO:0005762	mitochondrial large ribosomal subunit	22	0	0.11	1.00000	CC
GO:0005763	mitochondrial small ribosomal subunit	10	0	0.05	1.00000	CC
GO:0005764	lysosome	30	0	0.15	1.00000	CC
GO:0005765	lysosomal membrane	7	0	0.03	1.00000	CC
GO:0005767	secondary lysosome	3	0	0.01	1.00000	CC
GO:0005768	endosome	76	0	0.37	1.00000	CC
GO:0005769	early endosome	18	0	0.09	1.00000	CC
GO:0005770	late endosome	19	0	0.09	1.00000	CC
GO:0005771	multivesicular body	3	0	0.01	1.00000	CC
GO:0005773	vacuole	46	0	0.22	1.00000	CC
GO:0005774	vacuolar membrane	20	0	0.1	1.00000	CC
GO:0005776	autophagosome	10	0	0.05	1.00000	CC
GO:0019778	Atg12 activating enzyme activity	1	1	0	0.0049	MF
GO:0019779	Atg8 activating enzyme activity	1	1	0	0.0049	MF
GO:0008488	gamma-glutamyl carboxylase activity	1	1	0	0.0049	MF
GO:0050660	flavin adenine dinucleotide binding	3	1	0.01	0.0145	MF
GO:0005351	carbohydrate:proton symporter activity	5	1	0.02	0.0241	MF
GO:0005355	glucose transmembrane transporter activi...	5	1	0.02	0.0241	MF
GO:0030246	carbohydrate binding	7	1	0.03	0.0336	MF
GO:0008270	zinc ion binding	66	2	0.32	0.0387	MF
GO:0009055	electron transfer activity	18	1	0.09	0.0844	MF
GO:0061630	ubiquitin protein ligase activity	41	1	0.2	0.1829	MF
GO:0016740	transferase activity	372	2	1.81	0.7764	MF
GO:0005515	protein binding	788	2	3.83	0.9431	MF
