GO.ID	Term	Annotated	Significant	Expected	weightFisher	Ontology
GO:0006518	peptide metabolic process	181	1	3.08	0.9602	BP
GO:0005777	peroxisome	30	3	0.43	0.0082	CC
GO:0009346	ATP-independent citrate lyase complex	1	1	0.01	0.0142	CC
GO:0030176	integral component of endoplasmic reticu...	18	2	0.26	0.0260	CC
GO:0099501	exocytic vesicle membrane	2	1	0.03	0.0282	CC
GO:0005616	larval serum protein complex	4	1	0.06	0.0557	CC
GO:0035183	female germline ring canal inner rim	4	1	0.06	0.0557	CC
GO:0005615	extracellular space	68	4	0.97	0.0562	CC
GO:0005665	RNA polymerase II, core complex	6	1	0.09	0.0824	CC
GO:0005576	extracellular region	125	7	1.78	0.0986	CC
GO:0017053	transcription repressor complex	12	1	0.17	0.1582	CC
GO:0005741	mitochondrial outer membrane	12	1	0.17	0.1582	CC
GO:0005774	vacuolar membrane	20	1	0.28	0.2499	CC
GO:0005700	polytene chromosome	68	2	0.97	0.2516	CC
GO:0009986	cell surface	23	1	0.33	0.2818	CC
GO:0031410	cytoplasmic vesicle	127	3	1.81	0.2977	CC
GO:0005795	Golgi stack	26	1	0.37	0.3123	CC
GO:0031594	neuromuscular junction	28	1	0.4	0.3319	CC
GO:0005886	plasma membrane	349	6	4.96	0.3392	CC
GO:0048471	perinuclear region of cytoplasm	29	1	0.41	0.3415	CC
GO:0005829	cytosol	174	3	2.47	0.4550	CC
GO:0005783	endoplasmic reticulum	112	3	1.59	0.4954	CC
GO:0030424	axon	56	1	0.8	0.5560	CC
GO:0005887	integral component of plasma membrane	137	2	1.95	0.5897	CC
GO:0016021	integral component of membrane	315	6	4.48	0.5954	CC
GO:0005737	cytoplasm	1306	21	18.57	0.6254	CC
GO:0005768	endosome	76	1	1.08	0.6694	CC
GO:0005622	intracellular anatomical structure	1867	24	26.54	0.6847	CC
GO:0005739	mitochondrion	250	3	3.55	0.6879	CC
GO:0005654	nucleoplasm	160	2	2.27	0.8297	CC
GO:0005634	nucleus	780	5	11.09	0.9735	CC
GO:0031226	intrinsic component of plasma membrane	142	2	2.02	1.0000	CC
GO:0031227	intrinsic component of endoplasmic retic...	20	2	0.28	1.0000	CC
GO:0005667	transcription regulator complex	60	1	0.85	1.0000	CC
GO:0030658	transport vesicle membrane	7	1	0.1	1.0000	CC
GO:0012505	endomembrane system	325	6	4.62	1.0000	CC
GO:0098588	bounding membrane of organelle	97	3	1.38	1.0000	CC
GO:0030659	cytoplasmic vesicle membrane	32	1	0.45	1.0000	CC
GO:0012506	vesicle membrane	35	1	0.5	1.0000	CC
GO:0140513	nuclear protein-containing complex	267	1	3.8	1.0000	CC
GO:0016020	membrane	650	11	9.24	1.0000	CC
GO:0070382	exocytic vesicle	17	1	0.24	1.0000	CC
GO:0005773	vacuole	46	1	0.65	1.0000	CC
GO:0000428	DNA-directed RNA polymerase complex	47	1	0.67	1.0000	CC
GO:0016591	RNA polymerase II, holoenzyme	38	1	0.54	1.0000	CC
GO:0061695	transferase complex, transferring phosph...	66	1	0.94	1.0000	CC
GO:0070013	intracellular organelle lumen	362	2	5.15	1.0000	CC
GO:0110165	cellular anatomical entity	2241	32	31.86	1.0000	CC
GO:0043226	organelle	1505	17	21.39	1.0000	CC
GO:0035324	female germline ring canal	8	1	0.11	1.0000	CC
GO:0043227	membrane-bounded organelle	1370	17	19.48	1.0000	CC
GO:0032991	protein-containing complex	821	4	11.67	1.0000	CC
GO:0043228	non-membrane-bounded organelle	441	2	6.27	1.0000	CC
GO:0043229	intracellular organelle	1486	17	21.12	1.0000	CC
GO:0042175	nuclear outer membrane-endoplasmic retic...	59	2	0.84	1.0000	CC
GO:0098827	endoplasmic reticulum subcompartment	63	2	0.9	1.0000	CC
GO:0120025	plasma membrane bounded cell projection	131	1	1.86	1.0000	CC
GO:0031966	mitochondrial membrane	82	1	1.17	1.0000	CC
GO:0031967	organelle envelope	131	1	1.86	1.0000	CC
GO:0031968	organelle outer membrane	12	1	0.17	1.0000	CC
GO:0030133	transport vesicle	25	1	0.36	1.0000	CC
GO:0042995	cell projection	132	1	1.88	1.0000	CC
GO:0045171	intercellular bridge	14	1	0.2	1.0000	CC
GO:0030054	cell junction	149	1	2.12	1.0000	CC
GO:0005694	chromosome	172	2	2.45	1.0000	CC
GO:0045172	germline ring canal	14	1	0.2	1.0000	CC
GO:0005575	cellular_component	2251	32	32	1.0000	CC
GO:0043005	neuron projection	79	1	1.12	1.0000	CC
GO:0140535	intracellular protein-containing complex	182	1	2.59	1.0000	CC
GO:0071944	cell periphery	394	6	5.6	1.0000	CC
GO:0031090	organelle membrane	228	4	3.24	1.0000	CC
GO:0099503	secretory vesicle	20	1	0.28	1.0000	CC
GO:0031300	intrinsic component of organelle membran...	34	2	0.48	1.0000	CC
GO:1990234	transferase complex	169	1	2.4	1.0000	CC
GO:0031301	integral component of organelle membrane	32	2	0.45	1.0000	CC
GO:0005740	mitochondrial envelope	88	1	1.25	1.0000	CC
GO:0055029	nuclear DNA-directed RNA polymerase comp...	47	1	0.67	1.0000	CC
GO:0031981	nuclear lumen	288	2	4.09	1.0000	CC
GO:0098791	Golgi apparatus subcompartment	59	1	0.84	1.0000	CC
GO:0031982	vesicle	141	3	2	1.0000	CC
GO:0031984	organelle subcompartment	117	3	1.66	1.0000	CC
GO:0043231	intracellular membrane-bounded organelle	1333	17	18.95	1.0000	CC
GO:0097708	intracellular vesicle	127	3	1.81	1.0000	CC
GO:0043232	intracellular non-membrane-bounded organ...	441	2	6.27	1.0000	CC
GO:0043233	organelle lumen	362	2	5.15	1.0000	CC
GO:0019867	outer membrane	12	1	0.17	1.0000	CC
GO:0030880	RNA polymerase complex	47	1	0.67	1.0000	CC
GO:1902494	catalytic complex	294	2	4.18	1.0000	CC
GO:0031974	membrane-enclosed lumen	362	2	5.15	1.0000	CC
GO:0031975	envelope	131	1	1.86	1.0000	CC
GO:0005794	Golgi apparatus	109	1	1.55	1.0000	CC
GO:0045202	synapse	81	1	1.15	1.0000	CC
GO:0005789	endoplasmic reticulum membrane	59	2	0.84	1.0000	CC
GO:0042579	microbody	30	3	0.43	1.0000	CC
GO:0031224	intrinsic component of membrane	322	6	4.58	1.0000	CC
GO:0000118	histone deacetylase complex	8	0	0.11	1.0000	CC
GO:0000123	histone acetyltransferase complex	28	0	0.4	1.0000	CC
GO:0000124	SAGA complex	7	0	0.1	1.0000	CC
GO:0000126	transcription factor TFIIIB complex	3	0	0.04	1.0000	CC
GO:0000127	transcription factor TFIIIC complex	1	0	0.01	1.0000	CC
GO:0000137	Golgi cis cisterna	6	0	0.09	1.0000	CC
GO:0000138	Golgi trans cisterna	6	0	0.09	1.0000	CC
GO:0000139	Golgi membrane	26	0	0.37	1.0000	CC
GO:0000145	exocyst	2	0	0.03	1.0000	CC
GO:0000151	ubiquitin ligase complex	49	0	0.7	1.0000	CC
GO:0000152	nuclear ubiquitin ligase complex	6	0	0.09	1.0000	CC
GO:0000153	cytoplasmic ubiquitin ligase complex	3	0	0.04	1.0000	CC
GO:0000159	protein phosphatase type 2A complex	2	0	0.03	1.0000	CC
GO:0000164	protein phosphatase type 1 complex	2	0	0.03	1.0000	CC
GO:0000172	ribonuclease MRP complex	2	0	0.03	1.0000	CC
GO:0000176	nuclear exosome (RNase complex)	6	0	0.09	1.0000	CC
GO:0000177	cytoplasmic exosome (RNase complex)	3	0	0.04	1.0000	CC
GO:0000178	exosome (RNase complex)	7	0	0.1	1.0000	CC
GO:0000214	tRNA-intron endonuclease complex	2	0	0.03	1.0000	CC
GO:0000220	vacuolar proton-transporting V-type ATPa...	2	0	0.03	1.0000	CC
GO:0000221	vacuolar proton-transporting V-type ATPa...	2	0	0.03	1.0000	CC
GO:0000228	nuclear chromosome	71	0	1.01	1.0000	CC
GO:0000235	astral microtubule	1	0	0.01	1.0000	CC
GO:0000242	pericentriolar material	6	0	0.09	1.0000	CC
GO:0000243	commitment complex	5	0	0.07	1.0000	CC
GO:0000275	mitochondrial proton-transporting ATP sy...	2	0	0.03	1.0000	CC
GO:0000276	mitochondrial proton-transporting ATP sy...	2	0	0.03	1.0000	CC
GO:0000307	cyclin-dependent protein kinase holoenzy...	7	0	0.1	1.0000	CC
GO:0000313	organellar ribosome	31	0	0.44	1.0000	CC
GO:0000314	organellar small ribosomal subunit	10	0	0.14	1.0000	CC
GO:0000315	organellar large ribosomal subunit	22	0	0.31	1.0000	CC
GO:0000323	lytic vacuole	30	0	0.43	1.0000	CC
GO:0000346	transcription export complex	2	0	0.03	1.0000	CC
GO:0000347	THO complex	1	0	0.01	1.0000	CC
GO:0000407	phagophore assembly site	12	0	0.17	1.0000	CC
GO:0000408	EKC/KEOPS complex	1	0	0.01	1.0000	CC
GO:0000421	autophagosome membrane	2	0	0.03	1.0000	CC
GO:0000439	transcription factor TFIIH core complex	4	0	0.06	1.0000	CC
GO:0000502	proteasome complex	22	0	0.31	1.0000	CC
GO:0000506	glycosylphosphatidylinositol-N-acetylglu...	1	0	0.01	1.0000	CC
GO:0000775	chromosome, centromeric region	22	0	0.31	1.0000	CC
GO:0000776	kinetochore	14	0	0.2	1.0000	CC
GO:0000779	condensed chromosome, centromeric region	15	0	0.21	1.0000	CC
GO:0000781	chromosome, telomeric region	4	0	0.06	1.0000	CC
GO:0000785	chromatin	79	0	1.12	1.0000	CC
GO:0000786	nucleosome	1	0	0.01	1.0000	CC
GO:0000791	euchromatin	10	0	0.14	1.0000	CC
GO:0000792	heterochromatin	12	0	0.17	1.0000	CC
GO:0000793	condensed chromosome	28	0	0.4	1.0000	CC
GO:0000794	condensed nuclear chromosome	12	0	0.17	1.0000	CC
GO:0000795	synaptonemal complex	2	0	0.03	1.0000	CC
GO:0000796	condensin complex	1	0	0.01	1.0000	CC
GO:0000798	nuclear cohesin complex	2	0	0.03	1.0000	CC
GO:0000803	sex chromosome	5	0	0.07	1.0000	CC
GO:0000805	X chromosome	5	0	0.07	1.0000	CC
GO:0000808	origin recognition complex	6	0	0.09	1.0000	CC
GO:0000811	GINS complex	2	0	0.03	1.0000	CC
GO:0000813	ESCRT I complex	5	0	0.07	1.0000	CC
GO:0000814	ESCRT II complex	3	0	0.04	1.0000	CC
GO:0000815	ESCRT III complex	4	0	0.06	1.0000	CC
GO:0000835	ER ubiquitin ligase complex	1	0	0.01	1.0000	CC
GO:0000836	Hrd1p ubiquitin ligase complex	1	0	0.01	1.0000	CC
GO:0000922	spindle pole	8	0	0.11	1.0000	CC
GO:0000923	equatorial microtubule organizing center	3	0	0.04	1.0000	CC
GO:0000930	gamma-tubulin complex	4	0	0.06	1.0000	CC
GO:0000931	gamma-tubulin large complex	3	0	0.04	1.0000	CC
GO:0000932	P-body	10	0	0.14	1.0000	CC
GO:0000938	GARP complex	4	0	0.06	1.0000	CC
GO:0000940	outer kinetochore	3	0	0.04	1.0000	CC
GO:0000974	Prp19 complex	6	0	0.09	1.0000	CC
GO:0001405	PAM complex, Tim23 associated import mot...	1	0	0.01	1.0000	CC
GO:0001652	granular component	1	0	0.01	1.0000	CC
GO:0001673	male germ cell nucleus	1	0	0.01	1.0000	CC
GO:0001674	female germ cell nucleus	4	0	0.06	1.0000	CC
GO:0001725	stress fiber	2	0	0.03	1.0000	CC
GO:0001726	ruffle	1	0	0.01	1.0000	CC
GO:0001940	male pronucleus	1	0	0.01	1.0000	CC
GO:0002102	podosome	1	0	0.01	1.0000	CC
GO:0002178	palmitoyltransferase complex	2	0	0.03	1.0000	CC
GO:0005581	collagen trimer	1	0	0.01	1.0000	CC
GO:0005604	basement membrane	4	0	0.06	1.0000	CC
GO:0005635	nuclear envelope	43	0	0.61	1.0000	CC
GO:0005637	nuclear inner membrane	2	0	0.03	1.0000	CC
GO:0005639	integral component of nuclear inner memb...	1	0	0.01	1.0000	CC
GO:0005643	nuclear pore	15	0	0.21	1.0000	CC
GO:0005652	nuclear lamina	4	0	0.06	1.0000	CC
GO:0005655	nucleolar ribonuclease P complex	2	0	0.03	1.0000	CC
GO:0005656	nuclear pre-replicative complex	2	0	0.03	1.0000	CC
GO:0005657	replication fork	15	0	0.21	1.0000	CC
GO:0005658	alpha DNA polymerase:primase complex	3	0	0.04	1.0000	CC
GO:0005663	DNA replication factor C complex	2	0	0.03	1.0000	CC
GO:0005664	nuclear origin of replication recognitio...	6	0	0.09	1.0000	CC
GO:0005666	RNA polymerase III complex	8	0	0.11	1.0000	CC
GO:0005669	transcription factor TFIID complex	10	0	0.14	1.0000	CC
GO:0005672	transcription factor TFIIA complex	1	0	0.01	1.0000	CC
GO:0005673	transcription factor TFIIE complex	1	0	0.01	1.0000	CC
GO:0005674	transcription factor TFIIF complex	2	0	0.03	1.0000	CC
GO:0005675	transcription factor TFIIH holo complex	6	0	0.09	1.0000	CC
GO:0005677	chromatin silencing complex	2	0	0.03	1.0000	CC
GO:0005680	anaphase-promoting complex	4	0	0.06	1.0000	CC
GO:0005681	spliceosomal complex	35	0	0.5	1.0000	CC
GO:0005682	U5 snRNP	4	0	0.06	1.0000	CC
GO:0005684	U2-type spliceosomal complex	17	0	0.24	1.0000	CC
GO:0005685	U1 snRNP	7	0	0.1	1.0000	CC
GO:0005686	U2 snRNP	9	0	0.13	1.0000	CC
GO:0005687	U4 snRNP	2	0	0.03	1.0000	CC
GO:0015645	fatty acid ligase activity	8	5	0.14	1.6e-05	MF
GO:0009922	fatty acid elongase activity	3	2	0.05	0.00089	MF
GO:0080019	fatty-acyl-CoA reductase (alcohol-formin...	4	2	0.07	0.00175	MF
GO:0008195	phosphatidate phosphatase activity	1	1	0.02	0.01752	MF
GO:0004068	aspartate 1-decarboxylase activity	1	1	0.02	0.01752	MF
GO:0004445	inositol-polyphosphate 5-phosphatase act...	1	1	0.02	0.01752	MF
GO:0015245	fatty acid transmembrane transporter act...	1	1	0.02	0.01752	MF
GO:0038187	pattern recognition receptor activity	1	1	0.02	0.01752	MF
GO:0004084	branched-chain-amino-acid transaminase a...	1	1	0.02	0.01752	MF
